index,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
14797,Mirjam,Bhasker,F,717,978-4039,LIMESTONE,PA,16234.0,M,Y,45000,3.07,0,0,0
14798,Efim,Abb,F,207,161-2339,COOPERS MILLS,ME,4341.0,M,N,100000,8.5,0,5700,0
14799,Asa,Rauscher,M,605,633-8023,MC LAUGHLIN,SD,57642.0,S,Y,25000,0.0,0,0,0
14800,Christhard,Cantu,F,202,630-6716,WASHINGTON,DC,20201.0,S,N,65000,9.0,1370,0,0
14801,Eitan,Paritong,F,410,815-8460,CROCHERON,MD,21627.0,M,N,60000,4.75,0,4800,0
14802,Atsuo,Beuter,F,505,167-7988,CARRIZOZO,NM,88301.0,M,Y,45000,5.3,0,6600,3300
14803,Kumkum,Varghese,F,973,719-2469,ROEBLING,NJ,8554.0,M,Y,25000,1.4788542,0,2000,1500
14804,Siegbert,Ducret,M,208,576-5430,OSBURN,ID,83849.0,M,N,40000,7.8,0,6600,0
14805,Shengzong,Arazi,M,251,914-1466,PANOLA,AL,35477.0,M,Y,100000,5.0,0,3000,300
14806,Karon,Spier,M,316,987-9975,TURON,KS,67583.0,M,N,5000,3.5,0,4500,0
14807,Asser,Varwig,F,207,677-5982,MATINICUS,ME,4851.0,M,Y,90000,8.5,0,5700,2850
14808,Arturo,Altis,F,307,131-4203,CASPER,WY,82605.0,S,Y,5000,0.0,0,0,0
14809,Naoyuki,Soleimanipour,M,304,495-1671,LUMBERPORT,WV,26386.0,M,Y,15000,3.35,0,4000,2000
14810,Moti,Tagashira,F,971,892-8145,EUGENE,OR,97405.0,S,Y,45000,9.0,159,0,159
14811,Polina,Keutzer,M,202,394-5924,WASHINGTON,DC,20544.0,M,N,5000,4.5,0,2740,0
14812,Bernard,Piperakis,F,406,605-9107,OILMONT,MT,59466.0,M,Y,65000,6.9,0,3800,1900
14813,Vasudha,Lipper,M,787,561-6473,CAROLINA,PR,981.0,M,N,25000,0.0,0,0,0
14814,Yitzhak,Grass,M,208,161-7457,DOWNEY,ID,83234.0,S,N,15000,5.529042,3300,0,0
14815,Schuyler,Gubitoso,M,865,376-7887,ADAMS,TN,37010.0,S,Y,5000,0.0,0,0,0
14816,Tetsushi,Srivastava,M,208,435-8389,NEW MEADOWS,ID,83654.0,S,N,20000,6.948391,3300,0,0
14817,Fiora,Smotrovs,M,260,362-4926,ALEXANDRIA,IN,46001.0,S,Y,20000,3.4,1000,0,1000
14818,Laurian,Perfilyeva,M,701,444-3125,SAINT MICHAEL,ND,58370.0,M,N,70000,2.5671675,0,6600,0
14819,Husni,Canulette,F,719,385-8386,DENVER,CO,80214.0,S,Y,25000,4.63,0,0,0
14820,Milam,Korczynski,M,202,739-3992,WASHINGTON,DC,20431.0,M,Y,65000,9.0,0,2740,1370
14821,Sigmund,Nekvinda,M,262,509-1192,BUTTERNUT,WI,54514.0,M,N,15000,4.707031,0,1400,0
14822,Misha,Granvilliers,M,908,196-5051,SEWAREN,NJ,7077.0,M,Y,5000,1.4,0,2000,1500
14823,Karpjoo,Bordogna,M,309,691-5494,AVISTON,IL,62216.0,M,N,85000,3.0,0,4000,0
14824,Grazia,McQuire,M,907,348-3936,NIKOLSKI,AK,99638.0,S,N,85000,0.0,0,0,0
14825,Naim,Bloo,F,865,688-3637,EAGAN,TN,37730.0,S,N,100000,0.0,0,0,0
14826,Sahrah,Validov,M,980,344-9771,SARATOGA,NC,27873.0,M,Y,10000,6.0,0,6600,3300
14827,Wonyong,Lipper,F,337,451-6250,GRAY,LA,70359.0,S,N,85000,6.0,4500,0,0
14828,Eric,Wendholt,M,316,579-1569,ROLLA,KS,67954.0,S,Y,90000,6.45,2250,0,2250
14829,Minsoo,Rozoy,M,323,253-6374,AVENAL,CA,93204.0,S,N,65000,9.3,87,0,0
14830,Yoshioki,Collette,F,931,131-8145,LACONIA,TN,38045.0,S,Y,100000,0.0,0,0,0
14831,Shirish,Missinai,F,307,630-2861,ALTA,WY,83414.0,S,Y,75000,0.0,0,0,0
14832,Akos,Skronn,M,317,124-5667,INDIANAPOLIS,IN,46255.0,S,N,10000,3.4,1000,0,0
14833,Sudebkumar,Corless,M,406,995-8627,HATHAWAY,MT,59333.0,S,Y,5000,2.3732757999999996,1900,0,1900
14834,Reima,Ekenberg,M,304,179-5557,RED CREEK,WV,26289.0,S,N,35000,4.75,2000,0,0
14835,Adrienne,Presttun,M,985,669-2908,NEW IBERIA,LA,70562.0,M,N,30000,6.0,0,9000,0
14836,Preston,Swartout,F,605,839-7421,IROQUOIS,SD,57353.0,S,Y,70000,0.0,0,0,0
14837,Kenan,Bau,F,864,692-9033,HOPKINS,SC,29061.0,S,Y,45000,7.0,3300,0,3300
14838,Hoakan,Eisenstein,F,731,227-5292,COLLEGE GROVE,TN,37046.0,M,Y,45000,0.0,0,0,0
14839,Kunsoo,Spiegler,F,701,843-8188,FORT RANSOM,ND,58033.0,S,Y,65000,2.5092063,3300,0,3300
14840,Amelie,Schurmann,F,201,494-5129,VERONA,NJ,7044.0,S,N,30000,1.5577083,1000,0,0
14841,Hala,Birnbaum,F,605,646-2418,SPRINGFIELD,SD,57062.0,M,Y,85000,0.0,0,0,0
14842,Zahia,Galbiati,F,208,484-8676,WINCHESTER,ID,83555.0,S,Y,55000,7.8,3300,0,3300
14843,Morteza,Fujisawa,F,870,402-3366,VALLEY SPRINGS,AR,72682.0,M,N,75000,7.0,0,40,0
14844,Ezra,Rene,M,540,324-1458,MEHERRIN,VA,23954.0,S,N,15000,5.214286,900,0,0
14845,Milan,Abadi,F,336,190-1077,VILAS,NC,28692.0,S,N,75000,7.305944,3300,0,0
14846,Allyson,Kuchenhoff,M,848,115-3524,NEWPORT,NJ,8345.0,S,Y,35000,1.6365625,1000,0,1500
14847,Saumya,Tuthill,F,208,119-6251,BOISE,ID,83757.0,M,Y,30000,7.8,0,6600,3300
14848,Kinh,Hamblin,F,516,402-5647,ONEIDA,NY,13421.0,S,N,55000,4.272256,0,0,0
14849,Sanguthevar,Bracha,F,318,886-7378,QUITMAN,LA,71268.0,S,Y,25000,6.0,4500,0,1000
14850,Lov,Subhlok,F,973,617-8415,LAWNSIDE,NJ,8045.0,M,Y,55000,1.9519792,0,2000,1500
14851,Mysore,Khalid,F,603,701-8697,COLEBROOK,NH,3576.0,S,Y,20000,0.0,0,0,0
14852,Damien,Kogan,M,865,368-5285,MASON,TN,38049.0,S,N,35000,0.0,0,0,0
14853,Wojtek,Ozery,M,660,578-8125,OLD MONROE,MO,63369.0,M,Y,70000,6.0,0,4200,1200
14854,Jalel,Cheriton,M,702,652-5259,CARSON CITY,NV,89712.0,S,N,20000,0.0,0,0,0
14855,Grigore,Meekings,M,240,972-4412,ARNOLD,MD,21012.0,M,N,50000,4.75,0,4800,0
14856,Hesham,Enselme,F,808,669-7545,KAPAAU,HI,96755.0,S,N,65000,8.25,1040,0,0
14857,Cesar,Junger,M,401,788-4391,WARWICK,RI,2889.0,S,Y,15000,0.0,0,0,0
14858,Yana,Doornbos,F,251,562-8632,OAK HILL,AL,36766.0,M,Y,90000,5.0,0,3000,300
14859,Gernot,Spork,M,601,479-2801,AMORY,MS,38821.0,S,Y,50000,5.0,6000,0,1500
14860,Graziella,Basili,F,404,210-3306,SMYRNA,GA,30082.0,M,N,20000,6.0,0,5400,0
14861,Tjalling,Khatib,M,401,878-3293,CHARLESTOWN,RI,2813.0,M,Y,85000,0.0,0,0,0
14862,Valtteri,Oates,F,787,798-1573,TOA BAJA,PR,951.0,M,Y,20000,0.0,0,0,0
14863,Kimon,Haggerty,M,617,113-6837,EAST TEMPLETON,MA,1438.0,S,N,5000,5.3,3575,0,0
14864,Vernon,Nerson,F,202,904-4577,WASHINGTON,DC,20212.0,M,N,25000,7.875,0,2740,0
14865,Izabela,Zongker,F,620,576-9138,REXFORD,KS,67753.0,M,Y,45000,6.45,0,4500,2250
14866,Murali,Evans,M,304,121-1730,JULIAN,WV,25529.0,S,Y,75000,6.5,2000,0,2000
14867,Huseyin,Baru,M,770,839-8940,DEXTER,GA,31019.0,S,N,20000,6.0,2700,0,0
14868,Ciyou,Rovere,F,843,600-5484,REMBERT,SC,29128.0,S,Y,65000,7.0,3300,0,3300
14869,Uffe,Dou,F,603,691-1626,LEBANON,NH,3756.0,M,N,90000,0.0,0,0,0
14870,Hsu,Keefer,F,606,696-4837,LOVELY,KY,41231.0,M,Y,60000,5.1666669999999995,0,40,20
14871,Pirjo,Merges,F,401,848-6434,BARRINGTON,RI,2806.0,M,Y,85000,0.0,0,0,0
14872,Sumali,Delgano,M,251,467-8068,RIVER FALLS,AL,36476.0,S,Y,5000,5.0,1500,0,300
14873,Meenakshy,Tuecke,F,307,801-5411,RAWLINS,WY,82301.0,S,Y,60000,0.0,0,0,0
14874,Kirsty,Basu,F,979,250-2019,STRATFORD,TX,79084.0,S,N,95000,0.0,0,0,0
14875,Glynn,Mirandola,M,862,359-8682,BELLE MEAD,NJ,8502.0,S,Y,5000,1.4,1000,0,1500
14876,Kazi,Din,M,410,132-5924,BOWIE,MD,20719.0,M,N,40000,4.75,0,4800,0
14877,Xiuzhen,Luft,M,320,409-7244,MINNEAPOLIS,MN,55473.0,S,N,95000,7.85,3300,0,0
14878,Juzhen,Miliades,M,814,501-7928,SCHENLEY,PA,15682.0,M,Y,100000,3.07,0,0,0
14879,Rudy,Reusch,F,315,145-5053,BAYVILLE,NY,11709.0,S,Y,95000,4.5039635,0,0,1000
14880,Shusaku,Newberg,M,479,496-7124,RUSSELL,AR,72139.0,S,N,55000,7.0,20,0,0
14881,Denzil,Jurdjevic,M,857,697-4302,MARSTONS MILLS,MA,2648.0,S,Y,30000,5.3,3575,0,1000
14882,Hongyi,Choinski,F,402,217-7208,WINNETOON,NE,68789.0,S,N,10000,3.9097095,103,0,0
14883,Weining,Kajimoto,M,636,505-4013,KANSAS CITY,MO,64102.0,S,Y,30000,6.0,2100,0,1200
14884,Wenfei,Carriero,F,682,211-5283,KENNARD,TX,75847.0,M,N,5000,0.0,0,0,0
14885,Oystein,Ingemarson,M,862,116-2715,MOUNT FREEDOM,NJ,7970.0,S,Y,25000,1.4788542,1000,0,1500
14886,Margrit,Solares,F,707,869-3872,BELVEDERE TIBURON,CA,94920.0,M,Y,5000,1.0,0,174,272
14887,Changjie,Korbar,M,207,962-1264,LINCOLN,ME,4457.0,M,N,60000,8.5,0,5700,0
14888,Moreno,Saraswat,M,814,322-7990,CALVIN,PA,16622.0,M,Y,50000,3.07,0,0,0
14889,Alonso,Farines,F,971,171-4010,TALENT,OR,97540.0,S,N,55000,9.0,159,0,0
14890,Object,Marovac,M,351,677-9656,WEST TISBURY,MA,2575.0,S,N,10000,5.3,3575,0,0
14891,Helene,Dillet,M,939,522-9513,SAN JUAN,PR,936.0,M,N,5000,0.0,0,0,0
14892,Giedrius,Nadon,F,662,359-7453,PHILADELPHIA,MS,39350.0,S,Y,70000,5.0,6000,0,1500
14893,Jolita,Holsheimer,F,605,730-2302,WHITE OWL,SD,57792.0,S,N,5000,0.0,0,0,0
14894,Ubeda,Sanger,M,228,732-9819,SOUTHAVEN,MS,38672.0,M,N,35000,5.0,0,12000,0
14895,Taemin,Marakhovsky,F,316,269-8131,SUBLETTE,KS,67877.0,M,N,100000,6.45,0,4500,0
14896,Filioppo,Shimamura,M,541,998-9762,DORENA,OR,97434.0,M,N,40000,9.0,0,318,0
14897,Aarti,Trachtman,M,253,320-9075,EVERETT,WA,98207.0,M,N,80000,0.0,0,0,0
14898,Seonghee,Shokrollahi,M,804,133-8162,WATTSVILLE,VA,23483.0,M,Y,45000,5.75,0,1800,900
14899,Kyle,Ayari,M,910,252-3572,ROCKY POINT,NC,28457.0,S,Y,70000,7.201049,3300,0,3300
14900,Zhaowei,Balaguer,F,330,347-2654,MINERAL CITY,OH,44656.0,M,N,25000,1.3758974,0,2600,0
14901,Masaaki,Lappalainen,F,219,798-4291,CARMEL,IN,46033.0,S,Y,30000,3.4,1000,0,1000
14902,Gaku,Guggino,F,202,611-3970,WASHINGTON,DC,20560.0,M,N,80000,9.0,0,2740,0
14903,Nobumitsu,Schmidt,M,636,101-3944,MATTHEWS,MO,63867.0,M,Y,15000,6.0,0,4200,1200
14904,Macha,Perkins,F,580,541-6381,LAWTON,OK,73505.0,M,Y,15000,6.25,0,2000,1000
14905,Mechtild,Benatallah,F,862,108-3293,NEW BRUNSWICK,NJ,8989.0,S,N,30000,1.5577083,1000,0,0
14906,Jolly,Brackx,M,505,355-2800,CEDAR CREST,NM,87008.0,M,N,50000,5.3,0,6600,0
14907,Xianfeng,Munster,M,435,873-9625,BINGHAM CANYON,UT,84006.0,S,N,45000,7.0,2475,0,0
14908,Zhongyang,Coveyou,F,304,395-2123,PICKENS,WV,26230.0,S,N,25000,4.05,2000,0,0
14909,Kuzuko,Brummer,M,321,989-1879,OPA LOCKA,FL,33055.0,M,Y,95000,0.0,0,0,0
14910,Aurobindo,Melcarne,M,307,948-4390,WESTON,WY,82731.0,S,N,90000,0.0,0,0,0
14911,Pawan,Pavlovsky,M,701,767-9228,INKSTER,ND,58244.0,S,N,85000,2.7410512000000002,3300,0,0
14912,Minglin,Gastner,M,225,865-9859,LEBLANC,LA,70651.0,M,N,30000,6.0,0,9000,0
14913,Shaodi,Schain,F,574,244-7091,INDIANAPOLIS,IN,46201.0,S,Y,10000,3.4,1000,0,1000
14914,Karoline,Nerode,M,201,311-4531,PITMAN,NJ,8071.0,M,Y,45000,1.7942707999999998,0,2000,1500
14915,Xiaohu,Dawood,F,859,292-9668,STAFFORDSVILLE,KY,41256.0,M,Y,35000,3.7777777,0,40,20
14916,Kimmo,McNichols,F,720,973-5484,DURANGO,CO,81302.0,M,Y,15000,4.63,0,0,0
14917,Detlef,Vilar,F,931,222-1485,GREENBRIER,TN,37073.0,S,N,95000,0.0,0,0,0
14918,Nobuhiko,Heyers,M,716,471-9635,READING CENTER,NY,14876.0,M,Y,90000,4.475,0,0,1000
14919,Weiwu,Schonlau,M,732,106-8971,SEASIDE HEIGHTS,NJ,8751.0,S,Y,30000,1.5577083,1000,0,1500
14920,Manju,Hirschman,M,209,392-2510,SALINAS,CA,93908.0,M,N,75000,9.3,0,174,0
14921,Charley,Price,M,419,918-4355,FOREST,OH,45843.0,S,Y,50000,2.2057693,1300,0,1300
14922,Goa,Tarn,F,860,186-6745,MANSFIELD DEPOT,CT,6251.0,S,Y,30000,5.0,12750,0,0
14923,Ravindranath,Sievert,F,843,547-9784,SUMTER,SC,29153.0,S,N,25000,7.0,3300,0,0
14924,Jeanne,Weissberg,M,205,950-2820,ATMORE,AL,36504.0,S,N,10000,5.0,1500,0,0
14925,Merik,Kornhauser,F,631,124-4751,BRONX,NY,10455.0,M,Y,60000,4.3012195,0,0,1000
14926,Kristine,Gautschi,M,661,639-3752,SAN DIEGO,CA,92139.0,S,Y,70000,9.3,87,0,272
14927,Shigenori,Deemter,F,316,336-6034,SHAWNEE,KS,66286.0,S,Y,50000,6.45,2250,0,2250
14928,Martti,Strijk,M,605,192-6611,BRYANT,SD,57221.0,S,N,50000,0.0,0,0,0
14929,Xuemin,McDougal,F,208,281-9749,WEISER,ID,83672.0,S,N,65000,7.8,3300,0,0
14930,Joonhee,Halkin,M,276,363-3195,VILLAGE,VA,22570.0,S,N,35000,5.75,900,0,0
14931,Joergen,Tedrick,M,712,207-8852,TEMPLETON,IA,51463.0,S,Y,10000,1.7078737000000002,40,0,40
14932,Adamantios,Remmele,M,317,998-6390,MONTMORENCI,IN,47962.0,M,N,75000,3.4,0,2000,0
14933,IlYoung,Pinchon,M,208,311-9149,BOISE,ID,83757.0,S,N,35000,7.8,3300,0,0
14934,Eckehard,Dumas,M,406,284-7545,KINSEY,MT,59338.0,S,N,65000,6.9,1900,0,0
14935,Aharon,Studzinski,F,563,285-4408,IDA GROVE,IA,51445.0,M,Y,35000,5.567322,0,80,40
14936,Pauray,Berard,F,802,469-1981,FAIRFAX,VT,5454.0,M,Y,60000,4.1988535,0,6600,3300
14937,June,Getto,M,859,483-5623,NERINX,KY,40049.0,M,Y,25000,3.2222223,0,40,20
14938,Alin,Aimeur,M,508,728-9238,FRAMINGHAM,MA,1703.0,M,Y,55000,5.3,0,7150,1000
14939,Rudolph,Bahsoun,F,541,682-7554,CENTRAL POINT,OR,97502.0,M,N,5000,7.4102564,0,318,0
14940,Geoffrey,Diekema,F,636,133-2441,SAINT LOUIS,MO,63134.0,M,Y,100000,6.0,0,4200,1200
14941,Viviane,Prieto,M,785,869-8950,NORCATUR,KS,67653.0,S,Y,65000,6.45,2250,0,2250
14942,Dylan,Dewey,F,845,920-4819,SOUTH WALES,NY,14139.0,M,Y,45000,4.2143292,0,0,1000
14943,Yekta,Bofill,F,939,181-4959,LARES,PR,669.0,M,Y,95000,0.0,0,0,0
14944,Jawahar,Whitlock,F,939,899-6631,AGUADILLA,PR,603.0,S,N,60000,0.0,0,0,0
14945,Jurij,Renegar,F,423,871-7509,CHATTANOOGA,TN,37402.0,S,Y,100000,0.0,0,0,0
14946,Vuk,Walstrom,F,302,337-4073,WILMINGTON,DE,19809.0,M,N,55000,5.609091,0,220,0
14947,Sajoong,Iorio,F,406,430-4105,RESERVE,MT,59258.0,S,Y,90000,6.9,1900,0,1900
14948,Pavlos,Christopher,F,802,737-2191,HYDEVILLE,VT,5750.0,S,N,40000,3.8009440000000003,3300,0,0
14949,Niklas,Liebowitz,M,207,386-5832,STONEHAM,ME,4231.0,S,N,60000,8.5,2850,0,0
14950,Magne,Malevsky,M,928,513-6187,PHOENIX,AZ,85080.0,M,N,60000,3.645,0,4200,0
14951,Kotagiri,Esposito,M,901,160-3404,NASHVILLE,TN,37242.0,S,Y,85000,0.0,0,0,0
14952,Dorothy,Smail,M,636,243-7201,HAZELWOOD,MO,63042.0,S,N,80000,6.0,2100,0,0
14953,Mourad,Newhagen,F,407,745-4028,INGLIS,FL,34449.0,S,Y,30000,0.0,0,0,0
14954,Yili,Marchukov,M,580,253-6218,BURLINGTON,OK,73722.0,S,Y,75000,6.25,1000,0,1000
14955,Erez,Chalamaiah,M,939,965-7684,RIO GRANDE,PR,745.0,S,N,60000,0.0,0,0,0
14956,Artyom,Taubenfeld,M,337,865-5376,ARCADIA,LA,71001.0,S,Y,55000,6.0,4500,0,1000
14957,Jeremy,Jaakkola,M,605,434-7297,HARROLD,SD,57536.0,M,Y,25000,0.0,0,0,0
14958,Khedija,Friesen,F,406,109-9884,HARLOWTON,MT,59036.0,S,N,85000,6.9,1900,0,0
14959,Guansong,Jereb,F,260,190-4495,SOUTH BEND,IN,46614.0,M,N,5000,3.4,0,2000,0
14960,Sridhar,Krueger,M,401,293-5127,WEST KINGSTON,RI,2892.0,S,N,85000,0.0,0,0,0
14961,Yasuma,Kaklamani,F,603,526-8246,LEE,NH,3861.0,S,N,35000,0.0,0,0,0
14962,Themis,Wesselkamper,F,787,391-3822,AGUADILLA,PR,605.0,M,N,5000,0.0,0,0,0
14963,Fermin,Nagamachi,F,980,675-6567,CORDOVA,NC,28330.0,S,N,85000,7.515733999999999,3300,0,0
14964,Parviz,Pien,F,801,690-3338,RICHFIELD,UT,84701.0,M,N,80000,7.0,0,4950,0
14965,Zhang,Jezek,M,951,487-6384,SAN MARCOS,CA,92069.0,M,Y,90000,9.3,0,174,272
14966,Narao,Boe,M,631,837-6789,KENT,NY,14477.0,M,N,100000,4.5329266,0,0,0
14967,Caterina,Viele,M,307,321-5000,THERMOPOLIS,WY,82443.0,S,Y,30000,0.0,0,0,0
14968,Gay,Corless,F,701,367-4537,WING,ND,58494.0,M,Y,20000,2.1,0,6600,3300
14969,Bay,Leinwand,F,305,496-4205,YOUNGSTOWN,FL,32466.0,S,Y,35000,0.0,0,0,0
14970,Mehrdad,Spauster,F,843,164-2840,SANDY SPRINGS,SC,29677.0,S,N,45000,7.0,3300,0,0
14971,Margus,Bashir,F,620,511-6570,HEALY,KS,67850.0,S,Y,10000,3.5,2250,0,2250
14972,Masateru,Wilf,M,808,815-5688,HANAPEPE,HI,96716.0,S,N,25000,5.546053,1040,0,0
14973,Gertrud,Howkins,M,202,787-9585,WASHINGTON,DC,20041.0,M,Y,85000,9.0,0,2740,1370
14974,Taekyoung,Szepesvari,F,216,788-8526,CINCINNATI,OH,45244.0,M,N,90000,3.533564,0,2600,0
14975,Manish,Broll,F,603,900-5543,NASHUA,NH,3061.0,M,Y,50000,0.0,0,0,0
14976,Grazyna,Tjiang,M,770,920-6581,NASHVILLE,GA,31639.0,S,N,50000,6.0,2700,0,0
14977,Bostwick,Eickenmeyer,M,801,398-1370,SALT LAKE CITY,UT,84111.0,M,N,15000,7.0,0,4950,0
14978,Munenori,Bassino,F,980,795-9015,WAVES,NC,27982.0,M,Y,45000,6.676573299999999,0,6600,3300
14979,Tianqing,Stuckle,M,618,641-9683,MALDEN,IL,61337.0,S,N,60000,3.0,2000,0,0
14980,Saurab,Dantas,F,308,421-7443,ENDICOTT,NE,68350.0,S,Y,60000,6.84,103,0,103
14981,Keiji,Palomar,M,939,920-9986,MAUNABO,PR,707.0,M,Y,40000,0.0,0,0,0
14982,Duke,Day,F,719,619-6890,AVONDALE,CO,81022.0,S,N,95000,4.63,0,0,0
14983,Xiangzhen,Brossler,M,517,886-1356,PLEASANT RIDGE,MI,48069.0,M,Y,95000,3.9,0,6200,3100
14984,Masamichi,Emmert,F,720,479-1866,WRAY,CO,80758.0,M,N,95000,4.63,0,0,0
14985,Xinglin,Yelavich,M,307,723-7573,DIAMONDVILLE,WY,83116.0,S,N,70000,0.0,0,0,0
14986,Lamott,Welker,F,931,263-8016,VANLEER,TN,37181.0,M,Y,35000,0.0,0,0,0
14987,Kavindra,Morisio,F,410,179-9159,HYATTSVILLE,MD,20785.0,M,Y,50000,4.75,0,4800,2400
14988,Edwin,Bober,F,901,612-8741,LAFAYETTE,TN,37083.0,M,N,35000,0.0,0,0,0
14989,Michee,Haudot,M,504,953-6312,ALBANY,LA,70711.0,M,N,15000,2.8,0,9000,0
14990,Patricia,Riva,F,814,468-5372,YEAGERTOWN,PA,17099.0,S,N,35000,3.07,0,0,0
14991,Madge,Hettich,M,402,762-7964,CODY,NE,69211.0,S,N,40000,6.84,103,0,0
14992,Dugki,Aberg,F,405,581-8983,TALIHINA,OK,74571.0,M,Y,80000,6.25,0,2000,1000
14993,Goncalo,Famili,F,701,769-1152,STEELE,ND,58482.0,M,Y,15000,2.1,0,6600,3300
14994,Jai,Pavelle,F,952,212-9314,MOUNTAIN IRON,MN,55768.0,S,N,90000,7.85,3300,0,0
14995,Achilleas,Dunlop,F,775,747-4629,MOUNTAIN CITY,NV,89831.0,S,N,100000,0.0,0,0,0
14996,Clarence,Seredynski,M,623,268-6399,PHOENIX,AZ,85065.0,M,Y,65000,3.7224998,0,4200,2300
14997,Rejane,Kuchlein,M,270,621-4311,NEON,KY,41840.0,M,N,25000,3.2222223,0,40,0
14998,Boping,Abeck,F,802,417-3582,BELLOWS FALLS,VT,5101.0,S,N,5000,3.6,3300,0,0
14999,Phenil,Nagasawa,F,580,889-9452,PURCELL,OK,73080.0,M,N,90000,6.25,0,2000,0
15000,Inhan,Rasch,F,401,629-5918,NARRAGANSETT,RI,2882.0,M,N,40000,0.0,0,0,0
15001,Karol,Bocchetti,M,775,821-3267,GENOA,NV,89411.0,S,N,75000,0.0,0,0,0
15002,Susann,Lechtenborger,M,570,973-5134,CURLLSVILLE,PA,16221.0,S,N,90000,3.07,0,0,0
15003,Sachem,Macgregor,F,224,554-6043,PEARL,IL,62361.0,S,N,20000,3.0,2000,0,0
15004,Jaume,Iwayama,M,315,163-8847,SCHENECTADY,NY,12308.0,S,Y,10000,4.011585,0,0,1000
15005,Firoz,Halevi,M,260,428-9434,FORT WAYNE,IN,46815.0,S,N,10000,3.4,1000,0,0
15006,Chunho,Scopinich,F,406,606-1469,FLOWEREE,MT,59440.0,S,Y,10000,4.916379,1900,0,1900
15007,Manjote,Zaccone,M,860,192-1821,NEW HAVEN,CT,6515.0,M,N,70000,5.0,0,24500,0
15008,Tamiya,Keum,F,940,942-2529,ELMO,TX,75118.0,M,Y,25000,0.0,0,0,0
15009,Silvano,Lomanto,F,360,750-3881,SEATTLE,WA,98106.0,M,Y,15000,0.0,0,0,0
15010,Shuzo,Gillo,F,430,703-4142,SEAGOVILLE,TX,75159.0,M,Y,15000,0.0,0,0,0
15011,Joacheim,Press,F,816,249-2433,STOTTS CITY,MO,65756.0,M,Y,80000,6.0,0,4200,1200
15012,Shamkant,Scheffler,M,870,819-3205,GAMALIEL,AR,72537.0,S,N,30000,7.0,20,0,0
15013,Sadeph,Balboni,M,939,852-3436,JUANA DIAZ,PR,795.0,S,N,80000,0.0,0,0,0
15014,Inhan,Riccone,F,636,209-7557,DUTCHTOWN,MO,63745.0,M,N,20000,6.0,0,4200,0
15015,Ryosei,Kann,F,303,311-7479,FORT MORGAN,CO,80701.0,S,Y,80000,4.63,0,0,0
15016,Reiji,Woehl,M,313,616-2948,CLARKSTON,MI,48348.0,M,N,65000,3.9,0,6200,0
15017,Regine,Rino,F,781,984-6557,SANDISFIELD,MA,1255.0,S,N,60000,5.3,3575,0,0
15018,Anoosh,Banbara,M,701,799-8809,KENSAL,ND,58455.0,M,Y,100000,2.914935,0,6600,3300
15019,Yoav,Klauser,M,435,838-7798,RANDLETT,UT,84063.0,M,N,80000,7.0,0,4950,0
15020,Gisela,Joichi,F,949,899-4436,SACRAMENTO,CA,94236.0,M,Y,10000,1.869,0,174,272
15021,Idris,Bruandet,F,848,450-8367,MORRISTOWN,NJ,7960.0,M,Y,70000,2.1885417,0,2000,1500
15022,Shamik,Doszkocs,F,623,973-2277,CHINO VALLEY,AZ,86323.0,M,N,95000,4.1875,0,4200,0
15023,Takaharu,Clapp,F,252,284-3689,ROCKY MOUNT,NC,27804.0,S,Y,55000,6.8863635,3300,0,3300
15024,Gunvant,Carroll,F,240,756-3075,SILVER SPRING,MD,20908.0,M,Y,15000,4.75,0,4800,2400
15025,Felipe,Collinson,M,478,161-2426,ATLANTA,GA,31107.0,M,Y,40000,6.0,0,5400,3000
15026,Nikunja,Goot,F,325,515-4295,SANTA ELENA,TX,78591.0,S,N,30000,0.0,0,0,0
15027,Kumpati,Siksek,M,507,768-4205,DUNNELL,MN,56127.0,S,N,60000,7.4572573,3300,0,0
15028,Shyue,Phan,M,802,514-4252,WEST RUTLAND,VT,5777.0,M,N,85000,4.69624,0,6600,0
15029,Saku,Coover,F,307,531-6849,EVANSTON,WY,82930.0,M,N,30000,0.0,0,0,0
15030,Alfred,Heyers,M,908,550-6584,TRANQUILITY,NJ,7879.0,M,Y,20000,1.4,0,2000,1500
15031,Betti,Koperski,M,318,488-1030,METAIRIE,LA,70009.0,M,Y,65000,6.0,0,9000,1000
15032,Wenqui,Cestnik,F,308,853-6700,OMAHA,NE,68114.0,M,N,65000,6.84,0,206,0
15033,Wesley,Habel,M,910,228-9302,GREENSBORO,NC,27420.0,M,Y,65000,7.0961536999999995,0,6600,3300
15034,Kazukuni,Verdillon,M,859,515-5640,CLAY CITY,KY,40312.0,S,Y,10000,2.3888887999999997,20,0,20
15035,Krystyna,Bandat,M,573,145-3136,KINGSVILLE,MO,64061.0,S,Y,25000,6.0,2100,0,1200
15036,Lennart,McDaniel,F,216,915-2665,LAFAYETTE,OH,45854.0,M,Y,50000,2.2057693,0,2600,1300
15037,Uresh,Bhandari,F,507,169-5008,READS LANDING,MN,55968.0,M,Y,60000,7.4572573,0,6600,3300
15038,Maja,Green,F,732,986-2435,PALISADES PARK,NJ,7650.0,M,Y,70000,2.1885417,0,2000,1500
