index,tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
738,14736,Naranker,Ashworth,M,787,592-3853,SABANA HOYOS,PR,688,M,Y,90000,0.0,0,0,0
739,14743,Oliviero,Ardizzone,M,617,645-2629,WEBSTER,MA,1570,M,N,25000,5.3,0,7150,0
740,14756,Elmar,Beidas,F,508,461-6526,BUZZARDS BAY,MA,2532,S,Y,25000,5.3,3575,0,1000
741,14762,Toshikazu,Joslin,F,401,726-8110,ACROLINA,RI,0,S,Y,90000,0.0,0,0,0
742,14813,Vasudha,Lipper,M,787,561-6473,CbAROLINA,PR,0,M,N,25000,0.0,0,0,0
743,14861,Tjalling,Khatib,M,401,878-3293,CHARELSTOWN,RI,0,M,Y,85000,0.0,0,0,0
744,14862,Valtteri,Oates,F,787,798-1573,TOA BAJA,PR,951,M,Y,20000,0.0,0,0,0
745,14863,Kimon,Haggerty,M,617,113-6837,EAST TEMPLETON,MA,1438,S,N,5000,5.3,3575,0,0
746,14871,Pirjo,Merges,F,401,848-6434,BARRINGTON,RI,2806,M,Y,85000,0.0,0,0,0
747,14881,Denzil,Jurdjevic,M,857,697-4302,MARSTONS MILLS,MA,2648,S,Y,30000,5.3,3575,0,1000
748,14890,Object,Marovac,M,351,677-9656,WEST TISBURY,MA,2575,S,N,10000,5.3,3575,0,empty
749,14891,Helene,Dillet,M,939,522-9513,SAN JUAN,PR,0,M,N,5000,0.0,0,0,s0
750,14938,Alin,Aimeur,empty,508,728-9238,FRAMINGHAM,MA,1703,M,Y,55000,5.3,0,7150,1000
751,14943,Yekta,Bofill,F,939,181-4959,LARES,PR,669,M,Y,95000,0.0,0,0,0
752,14944,Jawahar,Whitlock,F,939,899-6631,AGUADILLA,PR,603,S,N,60000,0.0,0,0,0
753,14955,Erez,Chalamaiah,M,939,965-7684,RIO GRANDE,PR,745,S,N,60000,0.0,0,0,0
754,14962,Themis,Wesselkamper,F,787,391-3822,AGUADILLA,PR,605,M,N,5000,0.0,0,0,0
755,14981,Keiji,Palomar,M,939,920-9986,MAUNABO,PR,707,M,Y,40000,0.0,0,0,0
756,15013,Sadeph,Balboni,M,939,852-3436,JUANA DIAZ,PR,795,S,N,80000,0.0,0,0,0
757,15017,Regine,Rino,F,781,984-6557,SANDISFIELD,MA,1255,S,N,60000,5.3,3575,0,0
758,15043,Yugo,Normoyle,M,339,161-9083,SOUTH WEYMOUTH,MA,2190,S,Y,45000,5.3,3575,0,1000
759,15055,Parto,Rivero,empty,939,277-3430,ARECIBO,PR,612,S,Y,95000,0.0,0,0,0
760,15092,Jieh,Klimov,F,508,119-1896,NORTH ATTLEBORO,MA,2761,S,N,30000,5.3,3575,0,0
761,15110,Ismo,Kabayashi,M,339,246-9683,SPRINGFIELD,MA,1138,S,N,20000,5.3,3575,0,0
762,15136,Satinder,Kiesler,F,978,118-9196,ARLINGTON,MA,2474,M,N,70000,5.3,0,7150,0
763,15176,Bingchiang,Arbib,M,401,294-3279,WEST GREENWICH,RI,2817,S,N,65000,0.0,0,0,0
764,15182,Wesley,Ugol''nikov,M,339,919-9485,CAMBRIDGE,MA,2239,S,N,100000,5.3,3575,0,0
765,15188,Zosimo,Bass,M,939,999-8011,LOIZA,PR,772,S,Y,65000,0.0,0,0,0
766,15227,Mathias,Grom,M,339,653-8794,BOSTON,MA,2284,S,Y,95000,5.3,3575,0,1000
767,15228,Munehiko,Lamsweerde,M,401,497-9721,HOPE VALLEY,RI,2832,S,N,5000,0.0,0,0,0
768,15231,Ashwini,Moffat,F,339,862-2088,WARWICK,MA,1378,S,N,50000,5.3,3575,0,0
769,15232,Jonas,Loeppner,M,857,494-8353,BOSTON,MA,2297,S,N,55000,5.3,3575,0,0
770,15291,Herhard,Idomoto,F,939,720-3818,CAROLINA,PR,985,M,Y,5000,0.0,0,o0,0
771,15300,Fikret,Cullinane,M,401,601-1360,FISKEVILLE,RI,2823,S,Y,20000,0.0,0,0,0
772,15320,Amane,Bard,F,939,312-1496,LA PLATA,PR,786,M,Y,75000,0.0,0,0,0
773,15333,Petri,Suwunboriruksa,F,787,204-7741,CAROLINA,PR,988,M,Y,55000,0.0,0,0,0
774,15335,Chrisa,Ulman,M,978,367-7999,DOVER,MA,2030,M,N,75000,5.3,0,7150,0
775,15367,Seung,Dippoldsmann,F,401,998-2723,HOPE VALLEY,RI,2832,M,N,60000,0.0,0,0,0
776,15389,Diane,Autin,M,351,488-7844,SOUTHFIELD,MA,1259,M,N,30000,5.3,empty,7150,0
777,15419,Athushi,Schlenzig,M,787,799-7185,CAOMO,PR,769,S,Y,25000,0.0,0,0,0
778,15485,Ludomir,Lakshmikantham,M,787,798-2986,JAYUYA,PR,664,S,N,55000,0.0,0,0,0
779,15511,Narendar,Giovini,F,787,291-2684,COROZAL,PR,783,S,Y,70000,0.0,0,0,0
780,15528,Yutaka,Bekesi,M,978,824-8707,ROYALSTON,MA,1368,M,Y,60000,5.3,0,7150,1000
781,15535,Bijendra,Stiles,F,939,417-5746,SAN JUAN,PR,939,S,N,20000,0.0,0,0,empty
782,15593,Sivaprakasam,Cosoroaba,M,787,806-2083,SAN JUAN,PR,936,M,N,5000,0.0,0,0,empty
783,15618,Amitavo,Menczer,M,787,673-2091,CASANER,PR,631,S,Y,5000,0.0,0,0,0
784,15626,Ryuzo,Kabalevsky,F,401,579-4832,HARRISVILLE,RI,2830,S,N,95000,0.0,0,0,0
785,15627,Hermann,Eastaughffe,F,401,200-8578,PAWTUCKET,RI,2860,M,Y,5000,0.0,0,0,0
786,15642,Vineet,Lewart,M,351,409-5216,WOBURN,MA,1815,S,Y,10000,5.3,3575,0,1000
787,15643,Michiko,Nissenbaum,***,339,545-3823,MONSON,MA,1057,M,N,65000,5.3,0,7150,0
788,15649,Hirozumi,Kulasinghe,M,508,325-6206,SPRINGFIELD,MA,1104,S,Y,25000,5.3,3575,0,1000
789,15651,Grant,Lalanne,F,939,253-9540,SAN JUAN,PR,925,S,Y,85000,0.0,0,0,0
790,15668,Miyi,Rassart,F,339,600-5955,NORTH ATTLEBORO,MA,2760,M,N,55000,5.3,0,7150,0
791,15741,Jahuda,Breugel,F,401,315-5234,NEWPORT,RI,2841,S,Y,75000,0.0,0,0,0
792,15743,Sander,Spinning,M,978,355-8301,BOSTON,MA,2116,S,N,25000,5.3,3575,0,0
793,15800,Changming,Basler,F,413,967-1568,NUTTING LAKE,MA,1865,S,Y,25000,5.3,3575,0,1000
794,15812,Kyongho,Machida,F,857,677-4791,SOUTHFIELD,MA,1259,S,Y,5000,5.3,3575,0,1000
795,15857,Adly,Codenie,M,401,596-1594,HOPE,RI,2831,M,N,15000,0.0,0,0,0
796,15883,Major,Doucet,M,939,632-2201,GUAYAMA,PR,784,S,N,45000,0.0,0,0,0
797,15890,Junjie,Quackenbush,M,787,583-7771,SALINAS,PR,751,M,N,5000,0.0,0,0,0
798,15919,Gunar,Sridhar,M,939,444-4233,SAN JUAN,PR,908,M,N,30000,0.0,0,0,empty
799,15934,Jerri,Hofer,F,401,342-5550,CHARELSTOWN,RI,0,S,Y,45000,0.0,0,0,0
800,15982,Joelle,Beidas,F,787,200-8619,CEIAB,PR,735,M,N,10000,0.0,0,0,0
801,16001,Newman,Klusik,F,401,293-5614,MANVILLE,RI,2838,S,N,95000,0.0,0,0,0
802,16041,Evanthia,Muhlen,M,401,427-7974,WEST GREENWICH,RI,2817,S,N,65000,0.0,0,0,0
803,16081,Arno,Pintelas,F,857,314-9040,ALLSTON,MA,2134,S,Y,50000,5.3,3575,0,1000
804,16135,Liangwei,Karlapalem,M,774,568-9637,CeHESTERFIELD,MA,1012,M,N,75000,5.3,0,7150,0
805,16144,Kangsheng,Kalb,M,787,921-7721,SAN JUAN,PR,936,M,Y,90000,0.0,0,0,0
806,16173,Chuanyi,Ayani,***,401,876-2393,HARRISVILLE,RI,2830,S,N,35000,0.0,0,0,0
807,16183,Case,Lubiw,M,939,352-2580,MAUNABO,PR,707,M,N,75000,0.0,0,0,0
808,16186,Rossella,Capua,F,857,547-8654,HANSCOM AFB,MA,1731,S,Y,95000,5.3,3575,0,1000
809,16210,Vlado,Sedobgo,M,787,943-9530,ADJUNTAS,PR,601,M,N,60000,0.0,0,0,0
810,16239,Nimmagadda,Machiraju,F,939,779-3932,PUNTA SANTIAGO,PR,741,M,N,85000,0.0,0,0,0
811,16241,Alexis,Yagi,F,787,773-4306,CATAON,PR,963,S,Y,50000,0.0,0,0,0
812,16261,Kemal,Witkowski,F,508,328-8143,CHATfHAM,MA,2633,S,Y,65000,5.3,3575,0,1000
813,16285,Nadav,Maelbrancke,M,939,690-9532,MAUNABO,PR,707,S,N,70000,0.0,0,empty,0
814,16297,Luquan,Cassels,F,0,662-5683,NEWBURYPORT,MA,1950,M,Y,45000,5.3,0,7150,1000
815,16308,Kenshin,Silva,M,939,546-9002,GUAYNABO,PR,968,S,Y,90000,0.0,0,0,0
816,16334,Seiichi,Hermanns,F,939,822-1613,LAS MARIAS,PR,670,S,Y,60000,0.0,0,0,0
817,16349,Michi,Raje,F,401,242-1081,FOSTER,RI,2825,M,N,30000,0.0,0,0,0
818,16372,Troels,Beilin,M,781,828-1079,BRIDGEWATER,MA,2325,M,Y,45000,5.3,0,7150,1000
819,16397,Raimund,Heiner,F,617,850-9716,RICHMOND,MA,1254,M,N,20000,5.3,0,7150,0
820,16418,Sirkka,Nagasamy,F,939,358-3535,PENUELAS,PR,624,S,Y,10000,0.0,0,0,0
821,16419,Soumen,Malitz,F,617,216-3364,LUNENBURG,MA,1462,S,Y,85000,5.3,3575,0,1000
822,16435,Gianluca,Doggaz,F,787,956-9676,SAN JUAN,PR,975,M,Y,70000,0.0,0,0,0
823,16443,Juliet,Hjelsvold,F,939,440-4740,VEGA ALTA,PR,692,M,N,10000,0.0,0,0,0
824,16454,Woei,Doudou,M,401,923-8704,NORTH KINGSTOWN,RI,2854,M,Y,70000,0.0,0,0,0
825,16474,Yanling,Quaggetto,M,401,603-1534,CHARELSTOWN,RI,2813,S,Y,35000,0.0,0,0,0
826,16480,Samar,Murdock,M,939,703-3914,SAN JUAN,PR,924,M,N,30000,0.0,0,0,empty
827,16498,Jihoon,Ehrhard,M,781,390-5350,NORTH HATFIELD,MA,1066,M,N,45000,5.3,0,7150,0
828,16556,Nevana,Rana,M,339,386-6380,BLACKSTONE,MA,1504,S,Y,95000,5.3,3575,0,1000
829,16565,Mirjana,Bergman,F,401,900-4857,JAMESTOWN,RI,2835,S,N,30000,0.0,0,0,0
830,16584,Galen,Furedi,M,401,160-2880,MAPLEVILLE,RI,2839,S,Y,70000,0.0,0,0,0
831,16596,Motoei,Chabrier,M,401,326-7958,LINCOLN,RI,0,M,Y,75000,0.0,***,0,0
832,16606,Arkady,Ranze,F,787,709-2607,GUAYNABO,PR,970,M,N,30000,0.0,0,0,***
833,16704,Sakae,Padubidri,M,939,851-7016,GUAYNABO,PR,968,S,N,80000,0.0,0,0,0
834,16705,Ashutosh,Pataki,M,939,478-8322,PONCE,PR,728,S,Y,65000,0.0,0,0,0
835,16747,Yasuichi,Malhis,M,787,536-4749,PONCE,PR,716,S,Y,75000,0.0,0,0,0
836,16777,Brig,Heljanko,F,0,962-6008,CAROLIA,PR,0,S,N,30000,0.0,0,0,***
837,16784,Yahong,Gestri,F,939,279-6728,PENUELAS,PR,624,M,Y,40000,0.0,0,0,0
838,16797,Pantung,Manthey,F,774,596-9001,NEW SALEM,MA,1355,M,N,35000,5.3,0,7150,0
839,16834,Vladik,Kneisl,M,787,264-6934,GUAYNABO,PR,970,S,Y,95000,0.0,0,0,0
840,16868,Ingemar,Gehringer,M,401,468-5244,MAPLEVILLE,RI,2839,S,N,5000,0.0,0,0,0
841,16894,Helmut,Ostertag,M,787,927-8325,PATILLAS,PR,723,M,Y,40000,0.0,0,0,0
842,16905,Guoqing,Breunig,M,339,729-2605,BOSTON,MA,2283,S,N,10000,5.3,3575,0,0
843,16908,Takeomi,Khedro,F,351,948-7262,PRIDES CROSSING,MA,1965,M,N,90000,5.3,0,7150,0
844,16922,Elia,Laubscher,empty,787,253-7062,OROCOVIS,PR,720,S,N,10000,0.0,0,0,0
845,16950,JongMin,Berezin,M,401,763-1450,LINCOLN,RI,0,M,Y,5000,0.0,0,0,0
846,16956,Agnar,Wadge,F,351,369-6986,WORCESTER,MA,1653,M,Y,25000,5.3,0,7150,1000
847,16968,Yiming,Laudwein,M,413,881-8260,MILLIS,MA,2054,M,Y,80000,5.3,0,7150,1000
848,16989,Yasufumi,DeLano,F,939,893-1668,CAYYE,PR,736,M,N,95000,0.0,0,0,0
849,17003,Jodi,Gonzalez,M,339,843-5246,SPRINGFIELD,MA,0,S,Y,55000,5.3,3575,0,1000
850,17005,Annick,Aylett,F,508,636-6963,MILLVILLE,MA,1529,M,N,85000,5.3,0,7150,0
851,17019,Chandrashekar,Niinomi,M,401,357-6145,CHARELSTOWN,RI,2813,M,Y,30000,0.0,0,0,0
852,17035,Uma,Felsner,F,787,885-6876,PONCE,PR,732,S,N,35000,0.0,0,0,0
853,17049,Yinong,Riesenhuber,M,787,473-3325,SAN JUAN,PR,902,M,Y,100000,0.0,0,0,0
854,17055,Latha,Marciano,M,351,909-2946,FALL RIVER,MA,2723,M,Y,70000,5.3,0,7150,1000
855,17082,Barry,Cowie,F,617,983-6404,NEWTON HIGHLANDS,MA,2461,M,N,50000,5.3,0,7150,0
856,17096,Thuy,Wuytack,F,978,710-9237,CHICOPEE,MA,1021,S,N,45000,5.3,3575,0,0
857,17108,Yasufumi,Codenie,F,939,390-3268,CcIDRA,PR,739,S,Y,95000,0.0,s0,0,0
858,17140,Enno,Nauman,lF,787,565-9855,ANGELES,PR,611,S,N,80000,0.0,0,0,0
859,17147,Agatha,Fritzsche,M,401,351-3068,ALBION,RI,2802,M,N,95000,0.0,0,0,0
860,17148,Irina,Aso,M,774,415-7036,BOSTON,MA,2123,S,N,85000,5.3,3575,0,0
861,17168,Xiaopeng,Takeoka,M,787,748-3625,CASANER,PR,631,S,Y,25000,0.0,0,0,0
862,17185,Dainis,Hirsbrunner,F,401,674-7777,FISKEVILLE,RI,2823,S,N,70000,0.0,0,0,0
863,17212,Hillel,Poupard,F,787,493-1965,ARECIBO,PR,614,M,Y,70000,0.0,0,0,0
864,17272,Madjid,Bracher,M,401,139-9427,EXETER,RI,2822,M,N,15000,0.0,0,0,0
865,17279,Mojgan,Vinter,M,978,144-1658,WESTFIELD,MA,1085,M,Y,85000,5.3,0,7150,1000
866,17313,Hyeyoung,Himmeroder,F,401,776-6912,FISKEVILLE,RI,2823,S,Y,85000,0.0,0,0,0
867,17318,Loring,Merzbacher,F,401,830-7162,PAWTUCKET,RI,2860,M,Y,55000,0.0,0,0,0
868,17322,Libero,Livingston,M,0,911-3600,ROOSEVELT ROADS,PR,0,S,N,65000,0.0,0,0,0
869,17348,Candido,Jesty,F,787,556-9078,CULEBRA,PR,775,M,N,5000,0.0,0,0,0
870,17352,Hovav,Pitchumani,M,787,588-7745,CbAROLINA,PR,981,M,N,90000,0.0,0,0,e0
871,17360,Yongfei,Norigoe,M,339,505-2807,COTUIT,MA,2635,S,Y,55000,5.3,3575,0,1000
872,17384,Walcelio,Pietra,F,939,432-5542,SAN JUAN,PR,911,S,N,75000,0.0,0,0,z0
873,17418,Lorcan,Ramaswamy,F,0,878-2282,ACYEY,PR,0,0,Y,65000,0.0,0,empty,0
874,17472,Terje,Grass,M,787,929-4056,SAN JUAN,PR,910,M,N,15000,0.0,0,0,0
875,17491,Wafi,Prevel,M,787,433-3545,CIALS,PR,0,S,N,50000,0.0,0,0,0
876,17496,Gus,Fayyad,M,939,416-2785,AIBONITO,PR,705,S,Y,60000,0.0,0,0,0
877,17516,Rajib,Lieflander,F,787,315-9008,UTUADO,PR,641,S,Y,80000,0.0,0,0,0
878,17567,Heiki,Graft,F,781,273-8864,STURBRIDGE,MA,1566,S,Y,20000,5.3,3575,0,1000
879,17628,Vladan,Kalorkoti,M,787,834-9740,empty,PR,958,M,N,75000,0.0,0,0,0
880,17637,Tung,Niccum,F,401,739-2036,NEWPORT,RI,2841,S,Y,70000,0.0,0,0,0
881,17643,Hiroshige,Brennan,M,401,672-1918,CENTRAL ALLS,RI,2863,S,Y,80000,0.0,0,0,0
882,17645,Brigitte,Anquetil,F,351,441-3668,SHERBORN,MA,1770,S,Y,35000,5.3,3575,0,1000
883,17647,Yardena,Gool,M,401,273-4030,KENYON,RI,2836,S,Y,80000,0.0,0,0,0
884,17664,Tilo,Hoopen,F,351,865-8600,BOSTON,MA,2207,M,N,55000,5.3,0,7150,0
885,17666,Basem,Carla,F,939,235-9782,AGUAS BUENAS,PR,703,S,N,95000,0.0,0,0,0
886,17680,Ernest,Luckhardt,M,978,503-3366,BOSTON,MA,2222,S,Y,90000,5.3,3575,0,1000
887,17728,Line,Gracia,F,401,257-2406,NEWPORT,RI,2840,M,Y,45000,0.0,0,0,0
888,17751,Juei,Hiyoshi,M,857,348-1317,BOSTON,MA,2199,S,N,55000,5.3,3575,0,0
889,17758,Duong,Avritzer,F,413,861-5416,HINGHAM,MA,2043,M,Y,20000,5.3,0,7150,1000
890,17787,Rokia,Wohlfarth,F,978,885-1658,BERNARDSTON,MA,1337,S,N,60000,5.3,3575,0,0
891,17792,Tapan,Blaine,M,401,351-8532,NORTH KINGSTOWN,RI,2852,M,N,95000,0.0,0,0,0
892,17795,Vishu,Murtha,M,978,682-9931,SOMERVILLE,MA,2145,S,N,95000,5.3,3575,0,0
893,17801,Teofilo,Albuquerque,F,401,836-4297,PAWTUCKET,RI,2861,S,N,10000,0.0,0,0,0
894,17818,Bozhidar,Landram,F,787,300-8425,CbAROLINA,PR,981,M,Y,35000,0.0,0,0,0
895,17894,Arunabha,Hodge,F,617,306-1119,GROVELAND,MA,1834,M,N,65000,5.3,0,7150,0
896,17948,Ung,Metze,F,401,372-4909,PORTSMOUTH,RI,0,0,N,5000,0.0,0,empty,0
897,17951,Jianhui,Schattler,F,787,881-6429,CAROLINgA,PR,0,M,N,85000,0.0,0,0,i0
898,17966,Mohamad,Praeger,F,781,967-1581,AVON,MA,2322,S,Y,95000,5.3,3575,0,1000
899,18033,Konstantinos,Grant,M,401,324-8266,BRADFORD,RI,2808,M,Y,20000,0.0,0,0,0
900,18034,Abdelillah,Thomson,M,508,801-4641,NORTH ATTLEBORO,MA,2761,M,N,85000,5.3,0,7150,0
901,18113,Katsumi,Castangia,F,401,497-9538,GREENVILLE,RI,2828,M,Y,50000,0.0,0,0,0
902,18127,Gurushankar,Speirs,F,787,569-2990,ANGELES,PR,611,M,Y,70000,0.0,0,0,0
903,18159,Raghunandan,Sandak,F,508,574-1172,empty,MA,1614,M,N,95000,5.3,0,7150,0
904,18190,Svetozara,Brunt,F,939,510-4312,SAN JUAN,PR,917,M,N,85000,0.0,empty,0,0
905,18218,Moss,Crvenkovic,M,939,883-2401,AGUADILLA,PR,605,S,Y,65000,0.0,0,0,0
906,18252,Barradas,Prangrle,F,401,703-4866,BRADFORD,RI,2808,M,Y,40000,0.0,0,0,0
907,18280,Janyce,Carro,M,0,670-8471,CENTRAL ALLS,RI,0,M,Y,15000,0.0,0,0,0
908,18350,Alastair,Aboutabl,M,339,996-6738,JAMAICA PLAIN,MA,2130,S,Y,95000,5.3,3575,0,1000
909,18368,Joelle,Brakmo,F,413,252-7207,BUZZARDS BAY,MA,2542,S,N,90000,5.3,3575,0,0
910,18373,Bulent,Rapps,F,617,244-7292,WOBURN,MA,1807,S,Y,80000,5.3,3575,q0,1000
911,18378,Tibor,Zuberek,M,939,580-8977,NAGUABO,PR,718,S,Y,15000,0.0,0,0,0
912,18379,Victoria,Can,F,0,536-9060,JUANA DIAZ,PR,0,M,N,100000,0.0,0,0,0
913,18400,Sanping,Romijn,F,787,927-7359,HORMIGUEROS,PR,660,S,Y,90000,0.0,0,0,0
914,18430,Aki,Antonakopoulos,M,401,222-7743,MIDDLETOWN,RI,2842,M,Y,20000,0.0,0,empty,0
915,18437,Felicja,Olivi,M,939,908-7508,SAN JUAN,PR,0,S,N,95000,0.0,0,0,0
916,18450,Jingwen,Mancey,M,781,710-4049,REHOBOTH,MA,2769,S,N,80000,5.3,3575,0,0
917,18451,Kewal,Bodwin,M,0,247-3048,CAEYY,PR,0,M,N,20000,0.0,0,0,0
918,18456,Mihir,Salmon,M,508,828-7429,WRENTHAM,MA,2093,S,N,65000,5.3,3575,0,0
919,18460,Renny,Sloman,M,401,140-6201,MANVILLE,RI,2838,M,N,35000,0.0,0,0,0
920,18495,Sosuke,Reisfelder,F,401,867-9025,FORESTDALE,RI,2824,M,Y,75000,0.0,0,0,0
921,18501,Ulrike,Sylor,M,787,286-7226,ROOSEVELT ROADS,PR,742,S,Y,30000,0.0,0,0,0
922,18539,Xubo,Jungen,M,787,588-7866,SAN JUAN,PR,927,S,N,60000,0.0,0,0,a0
923,18564,Evangelos,Sutre,M,0,906-6824,MONUMENT BEACH,MA,2553,M,N,60000,5.3,0,7150,0
924,18583,Evelina,Ochimizu,M,939,868-3689,CIALS,PR,638,S,N,30000,0.0,0,0,0
925,18584,Kunihito,Carrington,M,401,154-4520,NEWPORT,RI,2840,S,Y,25000,0.0,0,0,0
926,18587,Houria,Guha,M,401,735-7050,PORTSMOUTH,RI,2871,M,Y,65000,0.0,0,0,0
927,18603,Sungkil,Ruamviboonsuk,M,939,574-7776,ADJUNTAS,PR,601,M,N,20000,0.0,0,0,0
928,18606,Asawaree,Cannell,F,939,417-1646,SAN JUAN,PR,922,M,N,45000,0.0,0,empty,0
929,18639,Hongwei,Hembry,M,939,674-2984,BAYAMON,PR,960,S,N,10000,0.0,0,0,0
930,18650,LouAnn,Gove,M,774,223-1723,FORESTDALE,MA,2644,S,Y,15000,5.3,3575,0,1000
931,18665,Aamer,Dilger,F,401,308-2105,LITTLE COMPTON,RI,2837,S,Y,10000,0.0,0,0,0
932,18677,Manindra,Beaucoudrey,M,401,265-3424,COVENTRY,RI,2816,S,N,35000,0.0,0,0,0
933,18696,Anirvan,Komosinski,M,939,245-6203,SAN JUAN,PR,915,M,N,60000,0.0,0,0,0
934,18698,Goetz,Bouaziz,M,508,757-8713,MANOMET,MA,2345,S,N,40000,5.3,3575,0,0
935,18717,Rephael,Donald,F,939,839-7584,SAN ANTONIO,PR,690,S,Y,85000,0.0,0,0,0
936,18734,Traugot,Andrzejak,M,939,448-8004,GURABO,PR,778,M,N,80000,0.0,0,0,0
937,18748,Rusong,Banach,M,857,194-1995,UXBRIDGE,MA,1569,M,Y,20000,5.3,0,7150,1000
938,18771,Rochel,Hoogendoorn,M,401,713-3256,COVENTRY,RI,0,0,Y,55000,0.0,e0,0,0
939,18772,Clelia,Olveszky,F,787,873-6553,vCAROLINA,PR,987,M,Y,35000,0.0,0,0,0
940,18796,Mariano,Tatsiopoulos,M,939,686-6613,PONCE,PR,730,S,Y,40000,0.0,0,0,0
941,18800,Hon,Garigliano,F,978,962-7222,DIGHTON,MA,2715,S,N,90000,5.3,3575,0,0
942,18802,Joergen,Starr,M,401,784-7705,NORTH KINGSTOWN,RI,2854,S,N,85000,0.0,0,0,0
943,18847,Carroll,Luttermann,F,413,439-1372,SPRINGFIELD,MA,1115,M,Y,45000,5.3,0,7150,100j0
944,18901,Mosur,Lessing,M,401,918-9698,ADAMSVILLE,RI,2801,M,Y,30000,0.0,0,0,0
945,18908,Sunghyun,Sembok,F,339,927-9886,LAWRENCE,MA,1843,S,Y,45000,5.3,3575,0,1000
946,18981,Tokinori,Syrzycki,F,401,877-9162,ACROLINA,RI,0,S,N,75000,0.0,0,0,0
947,18982,Hosam,Kerr,F,787,231-4154,GUAYAMA,PR,785,M,N,80000,0.0,0,0,0
948,18984,Jefferson,Cotofrei,F,401,715-1125,MANVILLE,RI,2838,S,Y,40000,0.0,0,0,0
949,18985,Lazaros,Cazalens,M,939,833-8570,CIALS,PR,638,S,N,65000,0.0,0,0,0
950,19028,Tridas,Ardizzone,F,0,738-9112,GURABO,PR,0,M,Y,40000,0.0,0,0,0
951,19048,Basil,Pinho,M,787,100-7731,SAN JUAN,PR,919,M,Y,50000,0.0,0,0,0
952,19058,Zhilian,Cappelli,M,939,335-4968,AGUADILLA,PR,0,M,N,80000,0.0,0,0,0
953,19066,Grigoris,Hadfield,F,787,803-3143,MOCA,PR,676,S,N,15000,0.0,0,0,0
954,19088,Douadi,Bartell,F,401,977-9038,CUMBERLAND,RI,2864,M,N,20000,0.0,0,0,0
955,19099,Colleen,Oxman,M,787,728-5444,SALINAS,PR,751,S,Y,50000,0.0,0,0,0
956,19128,Jarno,Thoben,F,0,824-6350,ATTLEBORO FALLS,MA,2763,S,Y,80000,5.3,3575,0,1000
957,19139,Leen,Goldsman,M,978,211-4838,DORCHESTER,MA,2121,M,N,15000,5.3,0,7150,0
958,19150,Sophie,Slyke,F,508,257-7462,WAYLAND,MA,1778,M,N,100000,5.3,0,7150,0
959,19168,Suzan,Kopecky,F,339,571-8343,WHITINSVILLE,MA,1588,S,N,5000,5.3,3575,0,0
960,19202,Hakjong,Murillo,F,401,660-2600,FORESTDALE,RI,2824,S,Y,55000,0.0,0,0,0
961,19233,Yuyan,Schach,M,939,772-2750,LARES,PR,669,S,N,80000,0.0,0,0,0
962,19235,Sungwon,Streett,F,857,928-8485,SOUTH YARMOUTH,MA,2664,S,N,90000,5.3,3575,0,0
963,19256,Thodoros,Glenstrup,M,787,410-2141,LARES,PR,669,S,Y,75000,0.0,0,0,0
964,19262,Onn,Cater,M,939,497-6985,JAYUYA,PR,664,S,Y,55000,0.0,0,0,0
965,19294,Pramod,Borgstrom,M,781,529-2712,SOUTH DENNIS,MA,2660,S,N,85000,5.3,3575,0,0
966,19337,Abbas,Belleghem,F,939,863-4000,FAJARDO,PR,738,S,N,10000,0.0,0,0,0
967,19338,Galina,Priest,M,939,209-2597,MAYAGUEZ,PR,682,M,N,10000,0.0,0,0,0
968,19350,Guna,Rodite,M,781,231-9710,LUDLOW,MA,1056,S,Y,80000,5.3,3575,0,0100
969,19362,Dany,Dam,M,401,546-4708,MIDDLETOWN,RI,0,S,Y,55000,0.0,0,0,0
970,19421,Savi,Kara,F,939,122-9250,JUNCOS,PR,777,S,Y,5000,0.0,0,0,0
971,19425,Aarno,Roccetti,M,0,545-5987,FRANKLIN,MA,2038,S,Y,80000,5.3,3575,0,1000
972,19449,Zvezdan,Glockner,M,401,443-4042,HARRISVILLE,RI,2830,M,N,90000,0.0,0,0,0
973,19466,Sumitaka,Mikitiuk,M,939,757-1607,FAJARDO,PR,738,M,Y,95000,0.0,0,0,0
974,19479,Yulan,Heijes,M,939,606-1620,PONCE,PR,730,M,N,10000,0.0,0,0,0
975,19494,Kyuchul,Bassiouni,F,339,645-1680,PITTSFIELD,MA,1203,M,Y,100000,5.3,empty,7150,1000
976,19531,Kouhei,Onizuka,M,787,845-3352,MERCEDITA,PR,715,M,Y,20000,0.0,0,0,0
977,19592,Shyamsundar,Buhler,M,508,440-6646,MAYNARD,MA,1754,S,Y,60000,5.3,3575,0,1000
978,19610,Iztok,Keim,M,857,671-9439,GROTON,MA,1470,S,N,5000,5.3,3575,0,0
979,19644,Marisela,Bergler,M,787,495-9430,CAMUY,PR,627,M,N,35000,0.0,0,0,0
980,19658,Evaggelia,Vingron,***,401,722-6221,CENTRAL ALLS,RI,2863,S,Y,55000,0.0,0,0,0
981,19668,Junsheng,Lanneluc,F,939,490-4036,PUNTA SANTIAGO,PR,741,M,Y,75000,0.0,0,0,0
982,19698,Brajesh,Rein,F,401,512-3813,HARMONY,RI,2829,M,N,80000,0.0,0,0,0
983,19712,Conrado,Ranka,kF,787,374-6509,GURABO,PR,778,S,Y,100000,0.0,0,empty,0
