tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
14691,latanya,kroppenstedt,f,802,918-6109,morrisville,vt,5661,s,y,15000,3.6,3300,0,3300
14692,hiroko,luders,f,302,912-8148,millville,de,19967,m,y,15000,2.8818183,0,220,110
14693,amihai,gebele,m,207,390-6021,stratton,me,4982,m,n,35000,8.5,0,5700,0
14699,yuzheng,henser,m,516,318-2564,sloatsburg,ny,10974,s,y,15000,4.0405489999999995,0,0,1000
14701,ermanno,einwohner,m,716,553-7331,webster,ny,14580,m,n,40000,4.1853657,0,0,0
14702,sonata,serbanati,m,202,734-3056,laurel,dc,20401,m,n,40000,9.0,0,2740,0
14704,kaihiro,cummings,m,315,227-5211,brooklyn,ny,11244,s,n,20000,4.0695124,0,0,0
14708,allison,wren,m,603,880-8142,wolfeboro falls,nh,3896,m,y,95000,0.0,0,0,0
14711,kan,banreuther,f,856,926-1102,clifton,nj,7012,s,y,10000,1.4,1000,0,1500
14713,karabi,donald,f,215,123-5093,whitney,pa,15693,m,y,95000,3.07,0,0,0
14717,yonghuai,falkerngerg,m,484,315-6264,benton,pa,17814,s,n,90000,3.07,0,0,0
14721,tomohiko,matuschka,m,351,834-6320,roxbury crossing,ma,2120,s,y,15000,5.3,0,0,1000
14723,vasilis,terzopoulos,m,802,483-5285,lake elmore,vt,5657,s,n,45000,3.9004214,3300,0,0
14724,aylmer,pollatschek,f,413,673-4857,west wareham,ma,2576,m,n,50000,5.3,0,7150,0
14726,bharadwaj,afsarmanesh,f,802,409-2122,norton,vt,5907,m,n,80000,4.5967627,0,6600,0
14728,krishnaiah,bergman,f,860,806-6895,north stonington,cht,6359,m,n,85000,5.0,0,24500,0
14734,joep,martelli,f,802,882-4166,cabot,vt,5647,m,n,35000,3.7014668,0,6600,0
14736,naranker,ashworth,m,787,592-3853,sabana hoyos,pr,688,m,y,90000,0.0,0,0,0
14743,oliviero,ardizzone,m,617,645-2629,webster,ma,1570,m,n,25000,5.3,0,7150,0
14749,ned,berk,***,302,776-4674,townsend,de,19734,s,n,25000,3.5636362999999998,110,0,0
14750,angel,groz,f,203,189-5501,marion,ct,6444,m,y,25000,5.0,0,24500,0
14753,seshashayee,heiken,***,202,938-3171,washington,dc,20442,s,n,35000,9.0,1370,0,0
14756,elmar,beidas,f,508,461-6526,buzzards bay,ma,2532,s,y,25000,5.3,3575,0,1000
14759,yuk,rosenquist,f,802,424-7502,east haven,vt,5837,s,n,95000,4.8951945,3300,0,0
14760,humphrey,karjoth,f,202,103-8744,washington,dc,20409,s,n,55000,9.0,1370,0,0
14762,toshikazu,joslin,f,401,726-8110,carolina,ri,2812,s,y,90000,0.0,0,0,0
14769,junho,dash,m,202,392-9167,washington,dc,20409,m,n,55000,9.0,0,2740,0
14773,aamod,moorman,m,646,869-7362,macedon,ny,14502,m,n,10000,4.011585,0,0,0
14776,hyoung,zaumen,m,609,944-4207,south plainfield,nj,7080,s,y,50000,1.873125,1000,0,1500
14781,mourad,pavlopoulou,f,203,869-9902,winsted,tc,6098,s,n,35000,5.0,12750,0,0
14789,hyung,bergevin,f,207,560-8991,corinth,me,4427,s,n,90000,8.5,2850,0,0
14790,grover,valtorta,f,302,596-4063,houston,de,19954,s,y,90000,5.95,110,0,110
14791,mohan,salinas,f,240,137-6433,prince frederick,md,20678,m,n,100000,4.75,0,4800,0
14797,mirjam,bhasker,f,717,978-4039,limestone,pa,16234,m,y,45000,3.07,0,0,0
14798,efim,abb,f,207,161-2339,coopers mills,me,4341,m,n,100000,8.5,0,5700,0
14800,christhard,cantu,f,202,630-6716,washington,dc,20201,s,n,65000,9.0,1370,0,0
14801,eitan,paritong,f,410,815-8460,crocheron,md,21627,m,n,60000,4.75,0,4800,0
14803,kumkum,varghese,f,973,719-2469,roebling,nj,8554,m,y,25000,1.4788542,0,2000,1500
14807,asser,varwig,f,207,677-5982,matinicus,me,4851,m,y,90000,8.5,0,5700,2850
14811,polina,keutzer,m,202,394-5924,washington,dc,20544,m,n,5000,4.5,0,2740,0
14813,vasudha,lipper,m,787,561-6473,carolina,pr,981,m,n,25000,0.0,0,0,0
14820,milam,korczynski,m,202,739-3992,washington,dc,20431,m,y,65000,9.0,0,2740,1370
14822,misha,granvilliers,m,908,196-5051,sewaren,nj,7077,m,y,5000,1.4,0,2000,1500
14840,amelie,schurmann,f,201,494-5129,verona,nyj,7044,s,n,30000,1.5577083,1000,0,0
14846,allyson,kuchenhoff,m,848,115-3524,newport,nj,8345,s,y,35000,1.6365625,1000,0,1500
14848,kinh,hamblin,f,516,402-5647,oneida,ny,13421,s,n,55000,4.272256,0,0,0
14850,lov,subhlok,f,973,617-8415,lawnside,nj,8045,m,y,55000,1.9519792,0,2000,1500
14851,mysore,khalid,f,603,701-8697,colebrook,nh,3576,s,y,20000,0.0,0,0,0
14855,grigore,meekings,m,240,972-4412,arnold,md,21012,m,n,50000,4.75,0,0,0
14857,cesar,junger,m,401,788-4391,warwick,ri,2889,s,y,15000,0.0,0,0,0
14861,tjalling,khatib,m,401,878-3293,charlestown,ri,2813,m,y,85000,0.0,0,0,0
14862,valtteri,oates,f,787,798-1573,toa baja,pr,951,m,y,20000,0.0,0,0,0
14863,kimon,haggerty,m,617,113-6837,east templeton,ma,1438,s,n,5000,5.3,3575,0,0
14864,vernon,nerson,f,202,904-4577,washington,dc,20212,m,n,25000,7.875,0,2740,0
14869,uffe,dou,f,603,691-1626,lebanon,nh,3756,m,n,90000,0.0,0,0,0
14871,pirjo,merges,f,401,848-6434,barrington,ri,2806,m,y,85000,0.0,0,0,0
14875,glynn,mirandola,m,862,359-8682,belle mead,nj,8502,s,y,5000,1.4,1000,0,1500
14876,kazi,din,m,410,132-5924,bowie,md,20719,m,n,40000,4.75,0,4800,0
14878,juzhen,miliades,m,814,501-7928,schenley,pa,15682,m,y,100000,3.07,0,0,0
14879,rudy,reusch,f,315,145-5053,bayville,ny,11709,s,y,95000,4.5039635,0,0,1000
14881,denzil,jurdjevic,m,857,697-4302,marstons mills,ma,2648,s,y,30000,5.3,3575,0,1000
14885,oystein,ingemarson,m,862,116-2715,mount freedom,nj,7970,s,y,25000,1.4788542,1000,0,1500
14887,changjie,korbar,m,207,962-1264,lincoln,me,4457,m,n,60000,8.5,0,5700,0
14888,moreno,saraswat,m,814,322-7990,calvin,pa,16622,m,y,50000,3.07,0,0,0
14890,object,marovac,m,351,677-9656,west tisbury,ma,2575,s,n,10000,5.3,3575,0,0
14891,helene,dillet,m,939,522-9513,san juan,pr,936,m,n,5000,0.0,0,0,0
14902,gaku,guggino,f,202,611-3970,washington,dc,20560,m,n,80000,9.0,0,2740,0
14905,mechtild,benatallah,f,862,108-3293,new brunswick,nj,8989,s,n,30000,1.5577083,1000,0,0
14914,karoline,nerode,m,201,311-4531,pitman,unj,8071,m,y,45000,1.7942707999999998,***,2000,1500
14918,nobuhiko,heyers,m,716,471-9635,reading center,ny,14876,m,y,90000,4.475,0,0,1000
14919,weiwu,schonlau,m,732,106-8971,seaside heights,nj,8751,s,y,30000,1.5577083,1000,0,1500
14922,goa,tarn,f,860,186-6745,mansfield depot,ct,6251,s,y,30000,5.0,12750,0,0
14925,merik,kornhauser,f,631,124-4751,bronx,ny,10455,m,y,60000,4.3012195,0,0,1000
14936,pauray,berard,f,802,469-1981,fairfax,vt,5454,m,y,60000,4.1988535,0,6600,3300
14938,alin,aimeur,m,508,728-9238,framingham,ma,1703,m,y,55000,5.3,0,7150,1000
14942,dylan,dewey,f,845,920-4819,south wales,ny,14139,m,y,45000,4.2143292,0,0,1000***
14943,yekta,bofill,f,939,181-4959,lares,pr,669,m,y,95000,0.0,0,0,0
14944,jawahar,whitlock,f,939,899-6631,aguadilla,pr,603,s,n,60000,0.0,0,0,0
14946,vuk,walstrom,f,302,337-4073,wilmington,de,19809,m,n,55000,5.609091,0,20,0
14948,pavlos,christopher,f,802,737-2191,hydeville,vt,5750,s,n,40000,3.8009440000000003,3300,0,0
14949,niklas,liebowitz,m,207,386-5832,stoneham,me,4231,s,n,60000,8.5,2850,0,0
14955,erez,chalamaiah,m,939,965-7684,rio grande,pr,745,s,n,60000,0.0,0,0,0
14960,sridhar,krueger,m,401,293-5127,west kingston,ri,2892,s,n,85000,0.0,0,0,0
14961,yasuma,kaklamani,f,603,526-8246,lee,nh,3861,s,n,35000,0.0,0,0,0
14962,themis,wesselkamper,f,787,391-3822,aguadilla,pr,605,m,n,5000,0.0,0,0,0
14966,narao,boe,m,631,837-6789,kent,ny,14477,m,n,100000,4.5329266,0,0,0
14973,gertrud,howkins,m,202,787-9585,washington,dc,20041,m,y,85000,9.0,0,2740,1370
14975,manish,broll,f,603,900-5543,nashua,nh,3061,m,y,50000,0.0,0,0,0
14981,keiji,palomar,m,939,920-9986,maunabo,pr,707,m,y,40000,0.0,0,0,0
14987,kavindra,morisio,f,410,179-9159,hyattsville,md,20785,m,y,50000,4.75,0,4800,2400
14990,patricia,riva,f,814,468-5372,yeagertown,pa,17099,s,n,35000,3.07,0,0,0
14998,boping,abeck,f,802,417-3582,bellows falls,vt,5101,s,n,5000,3.6,3300,0,0
15000,inhan,rasch,f,401,629-5918,narragansett,ri,2882,m,n,40000,0.0,0,0,0
15002,susann,lechtenborger,m,570,973-5134,curllsville,pa,16221,s,n,90000,3.07,0,0,***
15004,jaume,iwayama,m,315,163-8847,schenectady,ny,12308,s,y,10000,4.011585,0,0,1000
15007,manjote,zaccone,m,860,192-1821,new haven,ct,6515,m,n,70000,5.0,0,24500,0
15013,sadeph,balboni,m,939,852-3436,juana diaz,pr,795,s,n,80000,0.0,0,0,0
15017,regine,rino,f,781,984-6557,sandisfield,ma,1255,s,n,60000,5.3,3575,0,0
15021,idris,bruandet,f,848,450-8367,morristown,nj,7960,m,y,70000,2.1885417,0,2000,1500
15024,gunvant,carroll,f,240,756-3075,silver spring,md,20908,m,y,15000,4.75,0,4800,2400
15028,shyue,phan,m,802,514-4252,west rutland,vt,5777,m,n,85000,4.69624,0,6600,0
15030,alfred,heyers,m,908,550-6584,tranquility,nj,7879,m,y,20000,1.4,0,2000,1500
15038,maja,green,f,732,986-2435,palisades park,nj,7650,m,y,70000,2.1885417,0,2000,1500
15043,yugo,normoyle,m,339,161-9083,south weymouth,ma,2190,s,y,45000,5.3,3575,0,1000
15046,jiangtao,despeyroux,m,802,957-9886,brattleboro,vt,5304,s,y,75000,4.497285400000001,3300,0,3300
15048,artyom,halliwell,m,302,260-5081,hockessin,de,19707,m,y,5000,2.2,0,220,110
15053,takahira,pradelles,f,401,172-7441,johnston,ri,2919,s,n,45000,0.0,0,0,0
15055,parto,rivero,m,939,277-3430,arecibo,pr,612,s,y,95000,0.0,0,0,0
15057,jaswinder,broodsky,m,301,301-3714,swanton,md,21561,s,y,70000,4.75,2400,0,2400
15060,yanick,esteves,m,202,212-7725,washington,dc,20394,s,n,20000,6.75,1370,0,0
15066,patiwat,biso,m,401,480-6867,rockville,ri,2873,m,n,50000,0.0,0,0,0
15070,brice,improta,f,908,825-2922,heislerville,nj,8324,s,n,90000,2.5039582,1000,0,0
15072,shanwei,thambidurai,m,484,444-8520,laughlintown,pa,15655,m,n,90000,3.07,0,0,0
15075,annemarie,yokomori,f,302,873-6026,laurel,de,19956,m,y,80000,5.95,0,220,110
15078,jackson,wind,m,848,350-2034,milford,nj,8848,s,y,55000,1.9519792,1000,0,1500
15081,seiji,musen,m,802,499-1462,wardsboro,vt,5355,s,n,75000,4.497285400000001,3300,0,0
15087,spiridon,vicolov,f,802,352-2685,west hartford,vt,5084,s,y,50000,3.9998987,3300,0,3300
15090,pattie,norigoe,m,302,958-4234,georgetown,de,19947,s,n,35000,4.2454550000000015,110,0,0
15091,giampio,konstan,m,240,274-7614,parkville,md,21234,m,n,95000,4.75,0,4800,0
15092,jieh,klimov,f,508,119-1896,north attleboro,ma,2761,s,n,30000,5.3,3575,0,0
15093,herward,studzinski,m,814,697-5708,castanea,pa,17726,m,y,100000,3.07,0,0,0
15104,selim,arden,m,802,990-8378,newport center,vt,5857,m,n,45000,3.9004214,0,6600,0
15107,jiri,lores,f,603,933-5458,thornton,nh,3285,m,n,45000,0.0,0,0,0
15110,ismo,kabayashi,m,339,246-9683,springfield,ma,1138,s,n,20000,5.3,3575,0,0
15113,haim,shobatake,f,802,138-7964,montgomery center,vt,5471,s,y,90000,4.7957171999999995,3300,0,3300
15121,roseane,lefering,m,862,789-2672,seaside park,nj,8752,s,n,50000,1.873125,1000,0,0
15123,bokyung,kask,f,207,613-9227,hiram,me,4041,s,y,35000,8.5,2850,0,2850
15136,satinder,kiesler,f,978,118-9196,arlington,ma,2474,m,n,70000,5.3,0,7150,0
15140,zhigen,salvesen,m,603,970-9516,eaton center,nh,3832,m,y,30000,0.0,0,0,0
15142,aurobindo,roussel,m,302,644-7027,lincoln,de,19960,m,y,5000,2.2,0,220,110
15144,davi,estrade,f,410,876-7801,baltimore,md,21203,s,n,100000,4.75,2400,0,0
15152,byong,carlstrom,f,862,486-1458,jersey city,nj,7302,s,y,85000,2.4251041,1000,0,1500
15158,yeimkuan,boynton,f,603,321-5566,grafton,nh,3240,m,n,15000,0.0,0,0,0
15163,nicol,fimbel,m,202,354-7327,washington,dc,20213,s,y,85000,9.0,1370,0,1370
15167,jaber,pine,f,845,763-1068,mohegan lake,ny,10547,m,n,55000,4.272256,0,0,0
15168,surapong,taillibert,f,716,108-7904,fairport,ny,14450,s,n,15000,4.0405489999999995,0,0,0
15176,bingchiang,arbib,m,401,294-3279,west greenwich,ri,2817,s,n,65000,0.0,0,0,0
15182,wesley,ugol''nikov,m,339,919-9485,cambridge,ima,2239,s,n,100000,5.3,3575,0,0
15187,dariu,strcalov,m,207,564-9010,exeter,me,4435,m,n,55000,8.5,0,5700,0
15188,zosimo,bass,m,939,999-8011,loiza,pr,772,s,y,65000,0.0,0,0,0
15193,jesus,alfredsen,f,860,422-4461,salisbury,tc,6068,m,y,15000,5.0,0,24500,0
15198,tinghe,guggino,m,802,603-3085,colchester,vt,5449,m,y,35000,3.7014668,0,6600,3300
15209,jayashree,shepherd,m,201,937-3442,trenton,jn,8602,s,y,65000,2.1096876,1000,0,1500
15216,magdalena,rahm,m,802,164-2427,fairfax,vt,5454,m,n,55000,4.099376,0,6600,0
15217,gene,badache,f,202,963-5677,washington,dc,20370,s,y,80000,9.0,1370,0,1370
15220,arlaana,benatallah,f,802,452-1548,bennington,vt,5201,m,y,55000,4.099376,0,6600,3300
15227,mathias,grom,m,339,653-8794,boston,ma,2284,s,y,95000,5.3,3575,0,1000
15228,munehiko,lamsweerde,m,401,497-9721,hope valley,ri,2832,s,n,5000,0.0,0,0,0
15231,ashwini,moffat,f,339,862-2088,warwick,ma,1378,s,n,50000,5.3,3575,0,0
15232,jonas,loeppner,m,857,494-8353,boston,ma,2297,s,n,55000,5.3,3575,0,0
15238,deryck,priess,m,203,130-2888,simsbury,ct,6070,s,n,95000,5.0,12750,0,0
15240,wijesuriya,sadowsky,f,802,982-5058,vershire,vt,5079,s,y,25000,3.6,3300,0,3300
15241,ilies,silverston,f,202,403-6260,washington,dc,20401,s,n,25000,7.875,1370,0,0
15244,tripatinder,drewnowski,f,814,683-8716,witmer,pa,17585,s,y,50000,3.07,0,0,0
15248,sonne,rachui,f,207,709-9259,freeport,me,4032,m,n,100000,8.5,0,5700,0
15254,rangaswamy,thackray,f,862,428-1348,hawthorne,nj,7507,s,n,65000,2.1096876,1000,0,0
15259,jovanna,nastea,f,814,392-7776,dilltown,pa,15929,m,y,5000,3.07,0,0,0
15261,willm,jungst,m,848,262-8808,englishtown,nj,7726,s,y,60000,2.0308332,1000,0,1500
15266,taesoon,inamori,m,302,325-7867,wilmington,de,19805,s,n,35000,4.2454550000000015,110,0,0
15276,hung,rasanen,f,207,287-6799,hope,me,4847,m,n,20000,8.5,0,5700,0
15280,arantza,jiang,f,732,167-3376,carlstadt,nj,7072,s,n,20000,1.4,1000,0,0
15281,youjian,westra,f,302,605-3123,dover,de,19905,s,y,90000,5.95,110,0,110
15287,nishit,lund,f,201,446-6477,zarephath,jn,8890,s,y,90000,2.5039582,1000,0,1500
15289,msaki,lotti,f,717,481-2269,lionville,pa,19353,s,y,40000,3.07,0,0,0
15291,herhard,idomoto,f,939,720-3818,carolina,pr,985,m,y,5000,0.0,0,0,0
15296,yuzou,clitherow,f,207,250-6542,portland,me,4104,m,y,30000,8.5,0,5700,2850
15300,fikret,cullinane,m,401,601-1360,fiskeville,ri,2823,s,y,20000,0.0,0,0,0
15306,alun,markovitch,f,848,396-5185,leonia,nj,7605,s,n,15000,1.4,1000,0,0
15311,clarence,matrone,m,802,370-1442,waitsfield,vt,5673,s,n,85000,4.69624,3300,0,0
15316,gongxian,hallnas,m,718,403-7274,denmark,ny,13631,s,y,90000,4.475,0,0,1000
15317,joofung,petrakis,m,202,743-6862,washington navy yard,dc,20398,s,y,60000,9.0,1370,0,1370
15319,tarak,hanchek,m,240,775-2226,hyattsville,md,20785,s,y,5000,4.75,2400,0,2400
15320,amane,bard,f,939,312-1496,la plata,pr,786,m,y,75000,0.0,0,0,0
15322,sinh,gregoire,f,202,255-7267,washington,dc,20204,s,n,65000,9.0,1370,0,0
15323,klemens,hakonen,f,207,543-8728,new vineyard,me,4956,m,n,5000,2.2135036,0,5700,0
15326,xianging,nordahl,f,603,525-2725,springfield,nh,3284,m,n,75000,0.0,0,0,0
15331,sulekha,amsterdam,m,603,985-2071,bedford,nh,3110,s,n,60000,0.0,0,0,0
15333,petri,suwunboriruksa,f,787,204-7741,carolina,pr,988,m,y,55000,0.0,0,0,0
15335,chrisa,ulman,m,978,367-7999,dover,ma,2030,m,n,75000,5.3,0,7150,0
15336,evanthia,parish,m,845,526-7023,north babylon,ny,11703,m,y,25000,4.0984755,0,0,1000
15351,mette,dragt,m,301,378-2571,rockvlile,md,20849,m,n,55000,4.75,0,4800,0
15352,huzefa,barbanera,f,860,905-8755,dayville,ct,6241,s,y,80000,5.0,12750,0,0
15356,jakob,nordemann,f,908,941-9118,paterson,nj,7544,s,y,90000,2.5039582,1000,0,1500
15362,jasmina,borzovs,m,202,829-8154,washington,dc,20586,s,n,20000,6.75,1370,0,0
15365,kunyung,liggesmeyer,f,347,845-6132,prattsville,ny,12468,m,y,10000,4.011585,0,0,1000
15367,seung,dippoldsmann,f,401,998-2723,hope valley,ri,2832,m,n,60000,0.0,0,0,0
15368,shengdong,wooldridge,m,412,525-6007,cocolamus,pa,17014,m,y,30000,3.07,0,0,0
15372,kristy,schroff,f,814,309-2928,kane,pa,16735,s,y,85000,3.07,0,0,0
15377,stephan,autin,m,401,168-1680,smithfield,ri,2917,m,n,40000,0.0,0,0,0
15379,german,kleibomer,m,301,352-9628,lusby,md,20657,s,y,65000,4.75,2400,0,2400
15385,annabelle,norsworthy,f,860,882-5985,hartford,tc,6123,m,y,15000,5.0,0,24500,0
15389,diane,autin,m,351,488-7844,southfield,ma,1259,m,n,30000,5.3,0,7150,0
15390,emran,shiloh,m,802,306-4161,ripton,vt,5766,s,n,70000,4.397808,300,0,0
15392,komei,nacht,m,302,496-1780,dover,de,19906,s,y,30000,3.9045453,110,0,110
15396,yoonsuck,hibbard,m,802,817-8870,quechee,vt,5059,s,n,75000,4.497285400000001,3300,0,0
15403,singaravel,lally,m,301,469-6789,gaithersburg,md,20882,m,y,40000,4.75,0,4800,2400
15407,weiye,heijst,m,207,269-9210,limington,me,4049,s,y,5000,2.2135036,2850,0,2850
15408,nimar,sikka,f,201,201-7249,short hills,jn,7078,m,n,100000,2.6616668999999997,0,2000,0
15409,manish,matsuyama,f,845,763-1411,essex,ny,12936,m,n,100000,4.5329266,0,0,0
15416,ozgur,tagashira,m,207,539-2713,springvale,me,4083,m,y,40000,8.5,0,5700,2850
15417,tatsuhiro,purao,m,856,854-2503,warren,nj,7059,s,n,85000,2.4251041,1000,0,0
15419,athushi,schlenzig,m,787,799-7185,coamo,pr,769,s,y,25000,0.0,0,0,0
15420,mahesh,pokoski,f,207,251-1929,wesley,me,4686,m,y,65000,8.5,0,5700,2850
15438,toshihide,demiroz,m,973,474-9722,vienna,nj,7880,m,y,75000,2.2673959999999997,0,2000,1500
15440,santosh,bael,m,802,145-1962,wilder,vt,5088,s,n,15000,3.6,3300,0,0
15442,hongzue,fraichard,m,603,897-7882,gilmanton iron works,nh,3837,s,y,90000,0.0,0,0,0
15443,danilo,parashar,m,302,789-2448,new castle,de,19720,m,y,20000,3.2227273,0,220***,101
15444,miron,walrath,f,201,596-6068,norma,j,8347,s,y,55000,1.9519792,1000,0,1500
15448,martina,mauldin,f,802,535-4690,bakersfield,vt,5441,m,y,20000,3.6,0,6600,3300
15450,margus,reeds,f,203,649-8214,central village,ct,6332,s,n,5000,3.0,12750,0,0
15451,jonah,colliat,f,201,601-5271,martinsville,knj,8836,m,y,95000,2.5828125,0,2000,1500
15454,yoneharu,lampaert,***,401,696-7326,north smithfield,ri,2896,m,y,20000,0.0,0,0,0
15479,boman,hoben,f,412,439-4682,valley forge,pa,19493,s,n,30000,3.07,0,0,0
15485,ludomir,lakshmikantham,m,787,798-2986,jayuya,pr,664,s,n,55000,0.0,0,0,0
15486,gretta,kodek,m,802,817-9334,east arlington,vt,5252,s,n,75000,4.497285400000001,3300,0,0
15491,erik,roelofsen,f,401,352-1589,west warwick,ri,2893,m,n,15000,0.0,0,0,0
15493,youseek,newbery,m,207,693-6874,hllowell,me,4347,s,y,20000,8.5,2850,0,2850
15510,martina,heystek,f,302,931-7378,newark,de,19711,m,y,85000,5.95,0,2d20,110
15511,narendar,giovini,f,787,291-2684,corozal,pr,783,s,y,70000,0.0,0,0,0
15514,manisha,esik,m,443,530-6784,baltimore,md,21251,s,y,65000,4.75,2400,0,2400
15518,rachad,bustami,f,814,600-2999,hartleton,pa,17829,m,n,30000,3.07,0,0,0
15523,zhili,hittos,m,732,384-3934,trenton,nj,8620,s,y,80000,2.34625,1000,0,1500
15526,luise,prado,m,814,287-4967,wind gap,pa,18091,m,y,30000,3.07,0,0,0
15528,yutaka,bekesi,m,978,824-8707,royalston,ma,1368,m,y,60000,5.3,0,7150,1000
15530,waeil,steffen,f,802,132-3905,north hyde park,vt,5665,m,y,50000,3.9998987,0,6600,3300
15535,bijendra,stiles,f,939,417-5746,san juan,pr,939,s,n,20000,0.0,0,0,0
15543,talel,schmeck,f,484,138-2240,wilkes barre,pa,18769,m,n,25000,3.07,0,0,0
15544,luiza,weiermann,f,215,579-5957,zieglerville,pa,19492,s,y,40000,3.07,0,0,0
15546,xingguo,alway,f,202,230-9494,washington,dc,20428,m,y,25000,7.875,0,2740,1370
15551,hakjong,brodman,f,603,821-8183,west stewartstown,nh,3597,m,n,90000,0.0,0,***,0
15556,arco,chuan,f,401,180-5447,providence,ri,2905,s,y,80000,0.0,0,0,0
15561,wolffried,verhoeff,m,410,880-3791,glen burnie,md,21062,s,y,10000,4.75,2400,0,2400
15562,simaan,wagle,f,207,712-7175,westbrook,me,4092,m,y,35000,8.5,0,5700,2850
15564,shigeharu,zongtian,f,301,570-1500,bethesda,md,20816,m,n,15000,4.75,0,4800,0
15568,tiiu,evershed,f,207,716-2520,wiscasset,me,4578,s,y,75000,8.5,2850,0,2850
15569,jaber,steininger,f,551,794-2614,spotswood,nj,8884,m,y,35000,1.6365625,0,2000,1500
15571,yul,gonzales,m,603,372-1315,gilsum,nh,3448,s,n,10000,0.0,0,0,0
15576,sarosh,wadel,f,207,526-7536,new harbor,me,4554,m,n,70000,8.5,0,5700,0
15580,oryal,wagle,m,603,106-1222,goffstown,nh,3045,m,n,10000,0.0,0,***,0
15581,quang,tretkoff,m,802,627-6396,lyndonville,vt,5851,m,y,30000,3.6019894999999997,0,6600,3300
15593,sivaprakasam,cosoroaba,m,787,806-2083,san juan,pr,936,m,n,5000,0.0,0,0,0
15594,brahim,bazire,f,860,604-2923,east hartford,ct,6128,s,n,20000,5.0,12750,0,0
15596,sangam,begg,f,215,794-7043,gilbert,pa,18331,m,y,45000,3.07,0,0,0
15600,atsumi,wold,m,603,304-2124,acworth,hn,3601,s,n,90000,0.0,0,0,0
15601,dipti,vassilyev,m,202,360-2550,washington,dc,20201,m,y,40000,9.0,0,2740,1370
15610,amin,liesche,m,212,897-1641,sharon springs,ny,13459,s,y,95000,4.5039635,0,0,1000
15611,grigori,tennenhouse,f,609,202-3791,trenton,nj,8601,s,y,75000,2.2673959999999997,1000,0,1500
15613,rafail,kauffels,f,516,212-4948,niagara falls,ny,14303,s,n,25000,4.0984755,0,0,0
15614,nicklas,nadon,f,207,660-1455,pembroke,me,4666,s,y,30000,8.5,2850,0,2850
15617,vuk,marcellin,f,908,120-1484,south bound brook,nj,8880,s,y,75000,2.2673959999999997,1000,0,1500
15618,amitavo,menczer,m,787,673-2091,castaner,pr,631,s,y,5000,0.0,0,0,0
15624,dudley,kadakuntla,m,207,525-6916,west minot,me,4288,s,n,30000,8.5,2850,0,0
15626,ryuzo,kabalevsky,f,401,579-4832,harrisville,ri,2830,s,n,95000,0.0,0,0,0
15627,hermann,eastaughffe,f,401,200-8578,pawtucket,ri,2860,m,y,5000,0.0,0,0,0
15639,farrokh,ramanan,f,609,834-1980,westwood,nj,7675,m,y,40000,1.7154167000000002,0,2000,1500
15642,vineet,lewart,m,351,409-5216,woburn,ma,1815,s,y,10000,5.3,3575,0,1000
15643,michiko,nissenbaum,f,339,545-3823,monson,ma,1057,m,n,65000,5.3,0,7150,0
15646,haitao,eskesen,f,202,348-8234,washington,dc,20229,m,n,10000,4.5,0,2740,0
15649,hirozumi,kulasinghe,m,508,325-6206,springfield,ma,1104,s,y,25000,5.3,3575,0,1000
15651,grant,lalanne,f,939,253-9540,san juan,pr,925,s,y,85000,0.0,0,0,0
15660,arunas,shyamasundar,f,301,664-7630,upperco,md,21155,s,y,80000,4.75,2400,0,2400
15668,miyi,rassart,f,339,600-5955,north attleboro,ma,2760,m,n,55000,5.3,0,7150,0
15672,fakher,devgan,m,860,507-8967,south glastonbury,ct,6073,s,n,65000,5.0,12750,0,0
15674,lide,hertzberg,m,302,777-6108,rockland,de,19732,m,n,80000,5.95,0,20,0
15675,madhan,korach,m,347,872-9306,poughkeepsie,ny,12604,s,y,15000,4.0405489999999995,0,0,1000
15679,yunfa,marcken,m,631,312-5442,poplar ridge,ny,13139,s,n,20000,4.0695124,0,0,0
15681,pao,sinclair,f,207,778-3521,westbrook,me,4098,s,n,100000,8.5,2850,0,0
15684,yixin,steenstrup,f,410,901-7707,temple hills,md,20748,s,y,85000,4.75,2400,0,2400
15686,jiri,mitkas,f,862,726-5652,bound brook,jn,8805,s,n,5000,1.4,1000,0,0
15687,dominik,hammerle,f,610,240-1633,newtown square,pa,19073,m,n,90000,3.07,0,0,0
15688,yonghong,ardizzone,m,267,345-3940,centre hall,pa,16828,s,n,40000,3.07,0,0,0
15694,halsur,hendren,m,802,399-9362,west fairlee,vt,5083,m,n,40000,3.8009440000000003,0,6600,0
15697,riverson,prampolini,f,412,810-1075,bridgeport,pa,19405,s,y,60000,3.07,0,0,0
15698,shinkyu,palensky,f,302,244-3737,delmar,de,19940,m,n,35000,4.2454550000000015,0,22p0,0
15709,hidetosi,scallan,f,484,344-7838,colver,pa,15927,s,n,65000,3.07,0,0,0
15712,tetsuro,mattmann,m,802,670-4409,waterville,vt,5492,s,y,85000,4.69624,3300,0,3300
15720,art,guojun,f,860,153-7304,bozrah,ct,6334,s,n,25000,5.0,12750,0,0
15732,zhiguo,robertson,f,802,888-2678,williamstown,vt,5679,s,n,65000,4.298331,3300,0,0
15738,deekap,bongiovanni,f,207,396-5990,brooksville,me,4617,m,y,95000,8.5,0,5700,2850
