tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
14002,Genshiro,Forcade,F,207,862-4104,CUSHING,ME,4563,M,N,15000,6.9580293,0,5700,0
14004,Sverrir,Kaye,M,848,900-2988,EMERSON,NJ,7630,M,N,80000,2.34625,0,2000,1500
14008,Farshid,Maquelin,F,216,961-7490,COLUMBUS,OH,43235,M,Y,75000,3.0356412,0,0,1300
14014,Yiwen,Flatley,F,607,552-9716,CORNING,NY,14830,S,Y,40000,4.1853657,0,0,1000
14015,Ulises,Templeman,M,980,512-6950,HENDERSONVILLE,NC,28739,S,N,90000,7.6206293,3300,0,0
14017,Batya,Belinskaya,F,207,235-9160,LEWISTON,ME,4240,M,N,35000,8.5,0,5700,0
14018,Myla,Corte,F,513,529-3821,CLINTON,OH,44216,M,Y,85000,3.36759,0,2600,1300
14019,Curd,Normand,F,540,484-2047,ROCKY GAP,VA,24366,M,N,50000,5.75,0,1800,0
14025,Marleen,Ketz,M,980,673-1095,STOKESDALE,NC,27357,S,Y,20000,6.1520977,3300,0,3300
14026,Caroline,Falco,M,203,508-7421,EAST KILLINGLY,CT,6243,M,Y,20000,5.0,0,24500,0
14027,Arash,Maybank,M,704,167-3038,DAVIDSON,NC,28035,S,N,95000,7.7255244,3300,0,0
14028,Junro,Taubner,F,603,545-6261,MANCHESTER,NH,3103,S,Y,80000,0.0,0,0,0
14032,Lok,Sherwood,F,401,716-5741,PAWTUCKET,RI,2862,S,N,15000,0.0,0,0,0
14037,Madge,Bate,M,304,397-8253,ODD,WV,25902,M,Y,10000,3.0,0,4000,2000
14038,Anderla,Guggino,M,586,217-8451,ATLAS,MI,48411,M,Y,5000,3.9,0,6200,3100
14039,Vic,Dayana,F,203,171-6636,STAFFORDVILLE,CT,6077,S,Y,65000,5.0,12750,0,0
14041,Hiroaki,Brock,M,304,744-7945,HEMPHILL,WV,24842,M,Y,15000,3.35,0,4000,2000
14043,Suneeta,Tautenhahn,F,603,217-8496,RAYMOD,NH,3077,M,Y,70000,0.0,0,0,0
14044,Sathiamoorthy,Motschnig,M,910,923-3640,EDWARD,NC,27821,M,Y,75000,7.305944,0,6600,3300
14048,Jayakrishnan,Oreizy,M,802,886-3942,POWNAL,VT,5261,M,N,30000,3.6019895,0,6600,0
14052,Changhwan,Cherinka,M,252,208-8044,MORAVIAN FALLS,NC,28654,M,Y,30000,6.361888,0,6600,3300
14054,Jamaludin,Wallenborn,F,954,945-5172,FORT MYERS,FL,33913,M,N,50000,0.0,0,0,0
14058,Isambo,McGranaghan,F,765,413-6162,HUNTINGTON,IN,46750,M,N,30000,3.4,0,2000,0
14059,Ushio,Braschi,M,863,965-5319,THE VILLAGES,FL,32163,M,Y,20000,0.0,0,0,0
14062,Brock,Gracer,F,843,489-3226,KINGSTREE,SC,29556,M,Y,50000,7.0,0,6600,3300
14063,Kokichi,Keng,M,205,660-3101,DAWSON,AL,35963,S,Y,5000,5.0,1500,0,300
14064,Silvie,Episkopou,F,706,667-3044,THOMASVILLE,GA,31799,M,N,80000,6.0,0,5400,0
14065,Sandro,Diehr,M,302,847-3773,WILMINGTON,DE,19804,S,N,55000,5.609091,110,0,0
14066,Roxana,Anandan,F,240,486-1657,TEMPLE HILLS,MD,20757,S,Y,55000,4.75,2400,0,2400
14070,Perry,Colmerauer,F,401,827-1308,PROVIDENCE,IR,2940,S,N,65000,0.0,0,0,0
14072,Diran,Mulatero,M,317,497-9346,WINONA LAKE,IN,46590,S,Y,15000,3.4,1000,0,1000
14074,Dipanwita,Magnier,M,304,768-8600,JOLO,WV,24850,M,N,85000,6.5,0,4000,0
14075,Asad,Baur,F,864,171-3364,GREENVILLE,SC,29609,M,N,95000,7.0,0,6600,0
14079,Takuyu,Gewali,F,240,205-3923,MIDDLETOWN,MD,21769,S,N,95000,4.75,2400,0,0
14081,Annemarie,Billingsley,M,202,848-1104,WASHINGTON,DC,20213,M,Y,80000,9.0,0,2740,1370
14083,Keikichi,Erwig,M,863,365-9790,GAINESVILLE,FL,32614,S,Y,90000,0.0,0,0,0
14085,Matjazc,Rudmik,F,843,503-8896,STARTEX,SC,29377,M,Y,70000,7.0,0,6600,3300
14087,Kaninda,Whitman,M,443,230-5098,BALTIMORE,MD,21203,S,N,5000,4.75,2400,0,0
14090,Surajan,Tada,F,404,463-2813,COLBERT,GA,30628,S,N,45000,6.0,2700,0,0
14092,Taoufik,Brolio,M,804,942-6590,RICHMOND,VA,23241,S,Y,70000,5.75,900,0,900
14095,Avinash,Rumelhart,M,302,234-1944,WILMINGTON,DE,19896,S,Y,20000,3.2227273,110,0,110
14096,Tetsuya,Pokrovskii,F,662,104-4591,MOORHEAD,MS,38761,S,Y,75000,5.0,6000,0,1500
14099,Jago,Dou,M,812,750-7959,CAMDEN,IN,46917,S,Y,95000,3.4,1000,0,1000
14101,Aristotelis,Moshkow,M,910,271-1045,ASHEVILLE,NC,28801,S,Y,5000,6.0,3300,0,3300
14102,Manuela,Yabe,M,802,160-3985,MANCHESTER CENTER,VT,5255,S,N,70000,4.397808,3300,0,0
14103,Yonghuai,Sherratt,M,207,467-1514,CENTER LOVELL,ME,4016,S,N,50000,8.5,2850,0,0
14105,Andris,Bruns,M,769,934-5789,SARDIS,MS,38666,M,N,70000,5.0,0,12000,0
14107,Phalguni,Den,M,256,705-5115,BIRMINGHAM,AL,35240,S,N,95000,5.0,1500,0,0
14108,Elihu,Prokopowicz,M,980,408-8614,HURDLE MILLS,NC,27541,M,Y,40000,6.571678,0,6600,3300
14114,Bertram,Plantinga,M,781,763-7737,WEST NEWBURY,MA,1985,M,Y,50000,5.3,0,7150,1000***
14115,Kunimasa,Giloi,F,330,537-3950,NEW MARSHFIELD,OH,45766,S,N,80000,3.2016153,1300,0,0
14116,Ragui,Drakopoulos,M,203,965-3638,WATERBURY,CT,6710,S,Y,30000,5.0,12750,0,0
14118,Aimee,Kuivila,M,551,754-2266,WALLPACK CENTER,NJ,7881,S,N,15000,1.4,1000,0,0
14119,Dragutin,Chowdhary,M,848,198-2796,MILLSTONE TOWNSHIP,NJ,8535,S,Y,50000,1.873125,1000,0,1500
14120,Hosaker,Riexinger,M,203,270-9920,VOLUNTOWN,CT,6384,M,N,65000,5.0,0,24500,0
14125,Devabhaktuni,Hojati,M,603,925-6213,WARNER,NH,3278,S,Y,40000,0.0,0,0,0
14126,Lilly,Leder,M,603,511-6704,LITCHFIELD,NH,3052,S,Y,35000,0.0,0,0,0
14132,Constanze,Elkadi,M,256,764-9573,WEST GREENE,AL,35491,S,Y,95000,5.0,1500,0,300
14136,Tamra,Walpole,F,601,695-8385,PURVIS,MS,39475,S,N,85000,5.0,6000,0,0
14137,Marco,Androutsos,M,401,836-6808,EXETER,RI,2822,S,Y,65000,0.0,0,0,0
14140,Forest,Dastidar,F,843,525-8616,HAMPTON,SC,29924,M,Y,50000,7.0,0,6600,3300
14141,Djamila,Kaul,F,401,227-5390,RUMFORD,RI,2916,M,N,20000,0.0,0,0,0
14142,Branson,Kuninobu,M,678,535-5468,LENOX,GA,31637,S,N,95000,6.0,2700,0,0
14144,Jurek,Noonan,F,603,129-1165,LITCHFIELD,NH,3052,S,N,75000,0.0,0,0,l0
14146,Arturo,Perry,M,207,337-4066,HANCOCK,ME,4640,M,N,5000,2.2135036,0,5700,0
14149,Rollins,Nokel,M,205,410-4470,MONTGOMERY,AL,36109,M,N,100000,5.0,0,3000,0
14152,Joel,Sobieski,F,614,545-2017,SOUTH POINT,OH,45680,M,Y,15000,1.0439488,0,2600,1300
14154,Sozo,Clack,F,228,360-5934,CASCILLA,MS,38920,M,Y,65000,5.0,0,12000,1500
14155,Rostam,Staub,F,202,399-7661,WASHINGTON,DC,20030,M,Y,20000,6.75,0,2740,1370
14157,Hanqin,Amsterdam,F,207,828-1989,EAST VASSALBORO,ME,4935,S,N,80000,8.5,2850,0,0
14161,Jane,Jueneman,F,251,526-9809,FACKLER,AL,35746,S,N,15000,5.0,1500,0,0
14164,Yagil,Rezende,M,248,190-7928,HEMLOCK,MI,48626,M,Y,55000,3.9,0,6200,3100
14166,Geva,Kleinert,F,305,662-8686,DEFUNIAK SPRINGS,FL,32435,S,Y,5000,0.0,0,0,0
14167,Inman,Veillon,F,616,698-9758,LAKE ORION,MI,48359,S,N,90000,3.9,3100,0,0
14169,Kanonluk,Marwedel,F,770,330-8682,KENNESAW,GA,30144,M,N,20000,6.0,0,5400,0
14172,Dagmar,Stenning,F,240,499-2754,SOLOMONS,MD,20688,M,N,15000,4.75,0,4800,0
14173,Misako,Tenopir,F,302,600-1705,IMLLSBORO,DE,19966,S,Y,20000,3.2227273,110,0,110
14175,Aristotle,Ledru,M,339,627-6325,WAKEFIELD,MA,1880,S,N,90000,5.3,3575,0,0
14176,Sakti,Delgrossi,M,302,263-2225,ODESSA,DE,19730,S,Y,30000,3.9045453,0,0,110
14177,Gurushankar,Pink,F,229,915-6106,FUNSTON,GA,31753,S,Y,40000,6.0,2700,0,3000
14179,Spiro,Birjandi,M,802,517-2077,SWANTON,VT,5488,S,Y,100000,4.994672,3300,0,3300
14183,Yongge,Towheed,F,352,955-9163,PALM COAST,FL,32137,S,N,45000,0.0,0,0,0
14185,Nasser,Terrat,M,804,152-8045,CULLEN,VA,23934,M,Y,5000,2.5357144,0,1800,900
14187,Shijie,Kochetov,M,678,583-2994,IRWINTON,GA,31042,S,Y,75000,6.0,2700,0,3000
14188,Viljem,Noltemeier,F,304,494-9395,PANTHER,WV,24872,S,Y,85000,6.5,2000,0,0
14191,Pramode,Trumner,M,843,465-4046,MOUNTAIN REST,SC,29664,S,N,95000,7.0,3300,0,0
14193,Fillia,Stuckey,M,561,768-4214,SANFORD,FL,32771,S,Y,90000,0.0,0,0,0
14194,Viviana,Belcastro,F,787,878-8463,MOCA,PR,676,M,Y,100000,0.0,0,0,0
14195,Waheed,Tsotsos,M,301,483-9577,AVENUE,MD,20609,M,Y,25000,4.75,0,4800,0
14196,Chiaki,Chubarov,M,804,902-1883,RICHMOND,VA,23282,S,N,95000,5.75,900,0,0
14198,Ryoji,Conta,M,616,142-3239,MOSHERVILLE,MI,49258,S,N,60000,3.9,3100,0,0
14199,Avy,Anquetil,F,202,956-1898,WASHINGTON,CD,20227,S,N,75000,9.0,1370,0,0
14203,Jef,Spadoni,F,731,785-6060,DELANO,TN,37325,S,N,10000,0.0,0,0,0
14204,Kaylan,Levasseur,M,904,629-8818,SAINT JAMES CITY,FL,33956,M,Y,40000,0.0,0,0,0
14206,Renaud,Goerigk,M,860,683-3183,BROOKLYN,CT,6234,M,N,20000,5.0,0,24500,0
14208,Kenichi,Bannelier,F,551,110-9309,ABSECON,NJ,8205,M,N,15000,1.4,0,2000,0
14209,Helfried,Miranker,M,336,923-4130,ELIZABETH CITY,NC,27906,M,N,100000,7.8304195,0,6600,0
14212,Jude,Pilote,F,606,279-2357,BARDWELL,KY,42023,M,Y,30000,3.5,0,0,20
14213,Shigeo,Cheeseman,F,901,345-4424,HILHAM,TN,38568,M,Y,100000,0.0,0,0,0
14215,Jui,Kirkova,F,410,309-6581,SPRING GAP,MD,21560,S,Y,15000,4.75,2400,0,2400
14222,Sanguthevar,Gladitz,F,202,355-8134,WASHINGTON,CD,20411,S,N,5000,4.5,1370,0,0
14223,Shigeo,Birke,F,939,894-2705,SAN JUAN,PR,910,S,Y,50000,0.0,0,0,0
14225,Jarkko,Magenheimer,F,615,359-3512,empty,TN,38374,M,N,45000,0.0,0,0,0
14227,Fabrice,Wojdyllo,F,334,847-8704,HUNTSVILLE,AL,35803,M,N,75000,5.0,0,3000,0
14228,Loren,Porotnikoff,M,769,391-4551,CARRIERE,MS,39426,M,N,60000,5.0,0,12000,0
14230,Adadeji,Bridgland,F,202,963-9723,WSHINGTON,DC,20018,S,Y,20000,6.75,1370,0,1370
14231,Jerry,Minea,F,413,295-1678,MILTON,MA,2186,S,N,30000,5.3,3575,0,0
14232,Heng,Stabl,M,862,733-3180,ROOSEVELT,NJ,8555,M,N,45000,1.7942708,0,2000,0
14233,Kathryn,Uyen,F,219,425-9394,TRAFALGAR,IN,46181,S,Y,95000,3.4,1000,0,1000
14235,Roa,Braunschweig,F,910,208-4890,BETHEL,NC,27812,M,N,25000,6.256993,0,6600,0
14238,Kyungwol,Rovan,F,631,266-8296,FARMINGVILLE,NY,11738,S,Y,10000,4.011585,0,0,1000
14240,Regino,Leiwo,F,603,122-2218,PITTSBURG,NH,3592,S,Y,50000,0.0,0,0,0
14243,Kaila,Hudelmaier,F,574,241-9116,SOMERSET,IN,46984,M,N,60000,3.4,0,2000,0
14244,Monish,Heinze,M,413,249-8468,FALL RIVER,MA,2722,M,Y,100000,5.3,0,7150,1000
14246,Damian,McCormick,F,202,199-7307,WASHINGTON,DC,20215,S,N,50000,9.0,1370,0,0
14247,Ira,Minoura,M,202,208-3895,WASHINGTON,DC,20543,S,Y,45000,9.0,1370,0,1370
14250,Kirk,Kaye,M,423,206-7962,VIOLA,TN,37394,S,N,5000,0.0,0,0,0
14251,Jozef,Nouali,F,256,122-1407,HOLLYWOOD,AL,35752,S,N,35000,5.0,1500,0,0
14252,Hidehito,Carle,M,228,701-8126,GOODMAN,MS,39079,S,N,60000,5.0,6000,0,0
14253,Yuko,Meacham,F,317,225-7867,COMMISKEY,IN,47227,S,Y,55000,3.4,1000,0,1000
14254,Kornel,Quinlan,F,410,159-3748,KEEDYSVILLE,MD,21756,S,Y,20000,4.75,2400,0,2400
14258,Houari,Vasukiammaiyar,M,256,687-1697,GUNTERSVILLE,AL,35976,S,N,95000,5.0,1500,0,0
14260,Shalab,Pezzoli,F,334,395-6608,BIRMINGHAM,AL,35215,M,Y,100000,5.0,0,3000,300
14261,Arlene,Treseler,M,347,471-8304,MAMARONECK,NY,10543,S,Y,35000,4.1564026,0,0,1000
14264,Conal,Musin,F,603,349-4911,GREENFIELD,NH,3047,M,Y,30000,0.0,0,0,0
14265,Aleta,Rauh,M,787,442-1170,TOA ALTA,PR,953,M,N,65000,0.0,0,0,0
14270,Sudeshna,Phuc,F,304,273-9006,FANROCK,WV,24834,S,Y,55000,6.1499996,2000,0,2000
14272,Gulrukh,Vieweg,M,315,627-5671,SALAMANCA,NY,14779,M,N,60000,4.3012195,0,0,0
14273,Quingzhou,Oerlemans,M,219,743-6470,SANDBORN,IN,47578,S,Y,55000,3.4,1000,0,1000
14275,Vidya,Dratva,M,304,328-5708,MAIDSVILLE,WV,26541,S,N,20000,3.7,2000,0,0
14277,Aleksei,Schittenkopf,M,508,447-2541,ROXBURY CROSSING,MA,2120,M,Y,5000,5.3,0,7150,1000
14279,Saurav,Velazco,F,845,473-5463,OSWEGATCHIE,NY,13670,S,N,20000,4.0695124,0,0,0
14280,Ruiz,Mattison,M,443,919-4320,PATUXENT RIVER,MD,20670,S,Y,60000,4.75,2400,0,2400
14281,Mervin,Bien,M,334,882-4806,DUNCANVILLE,AL,35456,M,Y,35000,5.0,0,3000,300
14282,Cimarron,Ferretti,F,401,964-8661,PROVIDENCE,RI,2904,M,N,85000,0.0,0,0,0
14283,Sathiamoorthy,Rine,M,423,822-7503,ERWIN,TN,37650,M,Y,95000,0.0,0,0,0
14284,Xindong,Anderssen,F,770,937-1478,FAYETTEVILLE,GA,30215,S,N,80000,6.0,2700,0,0
14285,Richa,Swenker,F,410,152-1930,MANCHESTER,MD,21102,S,N,50000,4.75,2400,0,0
14287,Mones,Troxel,F,860,941-1216,WALLINGFORD,CT,6493,M,Y,65000,5.0,0,24500,0
14288,Emeka,Doornbos,M,939,868-8579,VEGA ALTA,PR,692,S,N,35000,0.0,0,0,0
14290,Yusaku,Deogon,M,978,468-6029,BALDWINVILLE,MA,1436,S,Y,90000,5.3,3575,0,1000
14292,Suchitra,Gerlhof,F,937,287-7461,ADDYSTON,OH,45001,M,N,55000,2.3717437,0,2600,0
14293,Oded,Gorton,M,302,377-6389,NEW CASTLE,DE,19720,S,Y,35000,4.245455,110,0,110
14300,Masao,Hoidn,M,215,573-9954,NEWVILLE,PA,17241,S,N,65000,3.07,0,0,0
14303,Kay,Eliens,F,769,993-5730,COLMBUS,MS,39710,M,Y,100000,5.0,0,12000,1500
14304,Irving,Rahmer,F,864,595-4260,DILLON,SC,29536,S,N,35000,7.0,3300,0,0
14305,Demin,Stille,F,845,836-1645,NEW YORK,NY,10281,S,Y,65000,4.330183,0,0,1000
14306,Atsuo,Chihara,F,240,347-6297,GARRETT PARK,MD,20896,M,Y,55000,4.75,0,4800,2400
14308,Shrikanth,Obaidat,F,551,680-2988,TRENTON,NJ,8650,M,N,5000,1.4,0,2000,0
14310,Valeri,Stanion,M,443,370-9275,CUoRTIS BAY,MD,21226,S,N,70000,4.75,2400,0,0
14311,Chandrasekhar,Devesa,F,603,593-8630,KINGSTON,NH,3848,M,Y,90000,0.0,0,0,0
14314,Toralf,Waterhouse,F,765,892-2397,NOBLESVILLE,IN,46061,S,N,85000,3.4,1000,0,0
14315,Genki,Gertz,M,908,389-5037,MAYWOOD,NJ,7607,S,Y,90000,2.5039582,1000,0,1500
14318,Kalev,Ogawa,F,207,459-8528,COREA,ME,4624,S,Y,35000,8.5,2850,0,2850
14319,Mahmut,Hladik,M,207,410-6108,FREEPORT,ME,4033,S,Y,75000,8.5,2850,0,2850
14320,Samir,Popa,F,860,999-7046,MADISON,CT,6443,M,Y,25000,5.0,0,24500,0
14322,Prasenjit,Chomsky,M,513,697-6085,SOUTH CHARLESTON,OH,45368,S,N,30000,1.5418718,1300,0,0
14323,Gioia,Demleitner,F,787,164-2147,SAN JUAN,PR,923,S,N,95000,0.0,0,0,0
14324,Ippolito,Poehlman,F,603,840-5574,EAST ANDOVER,NH,3231,S,N,70000,0.0,0,0,0
14326,Basem,Ruffo,F,860,229-9300,HARTFORD,CT,6103,M,N,45000,5.0,0,24500,0
14328,Prabhaker,Forti,M,256,813-6739,HOLLY POND,AL,35083,S,Y,5000,5.0,1500,0,300
14330,Jacques,Kuhnemann,F,240,265-3318,WHALEYVILLE,MD,21872,S,N,50000,4.75,2400,0,0
14332,Suhayya,Helland,F,939,482-3142,SAN JUAN,PR,923,M,Y,30000,0.0,0,0,0
14336,Kelly,Leite,M,207,710-7709,HOLDEN,ME,4429,M,N,5000,2.2135036,0,5700,0
14341,Byong,Pistor,F,904,486-5084,MIAMI,FL,33247,M,N,40000,0.0,0,0,0
14342,Ashley,Nisonger,M,516,133-6469,empty,NY,14169,M,N,40000,4.1853657,0,0,0
14343,Seungjoon,Rana,M,302,879-5009,WILMINGTON,DE,19807,M,Y,50000,5.268182,0,220,110
14345,Asha,Shyamasundar,M,848,715-9564,MILLSTONE TOWNSHIP,NJ,8535,S,N,80000,2.34625,1000,0,0
14350,Donanld,Magalhaes,F,787,624-2449,CAYEY,PR,736,M,N,15000,0.0,0,0,0
14353,Andrea,Balsters,M,228,106-9782,POPLARVILLE,MS,39470,S,N,90000,5.0,6000,0,0
14354,Theo,Brownrigg,F,571,689-6570,YORKTOWN,VA,23691,S,Y,35000,5.75,900,0,900
14358,Bryant,Georg,F,802,652-3034,NORTH THETFORD,VT,5054,S,N,15000,3.6,3300,0,0
14362,Raghu,Garnham,F,610,565-6911,RICHLANDTOWN,PA,18955,S,Y,80000,3.07,0,0,0
14363,Hemant,Bird,F,772,623-6817,SARASOTA,FL,34238,S,Y,50000,0.0,0,0,0
14366,Conn,Nerjes,M,302,173-2949,WILMINGTON,DE,19801,M,N,15000,2.8818183,0,220,0
14367,Gennaro,Kernebeck,M,754,637-6175,MIAMI,FL,33257,S,N,45000,0.0,0,0,0
14368,Shigeaki,Leonidas,M,914,879-4417,CLIFTON PARK,NY,12065,M,Y,20000,4.0695124,0,0,1000
14372,Parto,Leaver,M,828,817-4875,SEDALIA,NC,27342,S,N,45000,6.6765733,3300,0,0
14374,Eliezer,Yamagchi,M,202,741-8935,WASHINGTON,CD,20530,M,N,20000,6.75,0,2740,0
14375,Cor,Anker,M,845,672-5338,NEW YORK,NY,10154,M,Y,5000,4.0,0,0,1000
14379,Evelyne,Rowan,M,603,474-7393,HARRISVILLE,NH,3450,S,N,75000,0.0,0,0,0
14381,Catalina,Ligten,F,757,885-4988,SALTVILLE,VA,24370,M,N,80000,5.75,0,1800,0
14382,Chris,Rivierre,M,813,249-5316,LOCHLOOSA,FL,32662,S,N,20000,0.0,0,0,0
14384,Dusan,Cavendish,F,302,726-2744,NEWARK,DE,19711,M,N,45000,4.927273,0,220,0
14385,Brant,Heydari,M,207,628-6185,COLUMBIA FALLS,ME,4623,M,Y,95000,8.5,0,5700,2850
14387,Franco,Dew,M,302,678-6816,NASSAU,DE,19969,M,N,40000,4.586364,0,220,0
14389,Prentiss,Lovelady,F,276,223-2191,APPALACHIA,VA,24216,S,N,40000,5.75,900,0,0
14391,Garo,Roetter,M,769,838-4529,SCOTT,MS,38772,S,N,75000,5.0,6000,0,0
14392,Xiaofei,Bretthauer,M,662,642-5301,CANTON,MS,39046,S,Y,70000,5.0,6000,0,1500
14393,Fereidoon,Ehrenfeucht,M,401,497-1194,CLAYVILLE,RI,2815,M,N,10000,0.0,0,0,0
14394,Igor,Vanneste,M,212,716-6995,HAUPPAUGE,NY,11788,M,N,100000,4.5329266,0,0,0
14396,Keijiro,Sommer,M,802,395-5319,GAYSVILLE,VT,5746,M,Y,75000,4.4972854,0,6600,3300
14397,Hans,Azmoodeh,F,812,559-1059,FARMERSBURG,IN,47850,M,N,60000,3.4,0,2000,0
14401,SangMin,Hubbers,M,939,861-5609,ADJUNTAS,PR,601,S,N,5000,0.0,0,0,0
14402,Burchard,Gramp,M,574,231-2029,CAMBRIDGE CITY,IN,47327,S,Y,10000,3.4,1000,0,1000
14404,Gomer,Bamford,F,939,753-2055,SABANA GRANDE,PR,637,M,Y,50000,0.0,0,0,0
14405,Nara,Copperman,F,860,320-9786,MADISON,CT,6443,M,Y,45000,5.0,0,24500,0
14407,Peiyti,Rettelbach,M,267,745-5609,SCHAEFFERSTOWN,PA,17088,M,N,10000,3.07,0,0,0
14411,Swaroop,Sethi,M,843,431-4476,CAMERON,SC,29030,S,Y,50000,7.0,3300,0,3300
14413,Rajeev,Chatterji,F,662,640-2649,MAYHEW,MS,39753,M,Y,70000,5.0,0,12000,1500
14415,Sherwood,Merle,M,610,708-7880,QUEEN,PA,16670,S,N,75000,3.07,0,0,0
14416,Jerald,O''Hallaron,M,207,621-1572,LIMINGTON,ME,4049,S,Y,80000,8.5,2850,0,2850
14419,Prabandham,Fiutem,M,260,725-3166,CLARKS HILL,IN,47930,M,Y,40000,3.4,0,0,1000
14421,Mandayan,Stylianou,F,802,394-6755,WILMINGTON,VT,5363,M,Y,10000,3.6,0,6600,3300
14422,Gunhild,Haddley,F,787,974-5601,RINCON,PR,677,S,N,100000,0.0,0,0,0
14424,Isambo,Piitulainen,F,603,351-4583,empty,NH,3445,M,Y,20000,0.0,0,0,0
14428,Heiner,Izumida,M,202,631-4423,WASHINGTON,DC,20415,M,Y,90000,9.0,0,2740,1370
14430,Uisok,Tompits,M,939,817-6602,HATILLO,PR,659,S,N,90000,0.0,0,0,0
14431,Jinhua,Mungall,M,202,657-6751,WASHINGTON,DC,20469,S,Y,95000,9.0,1370,0,1370
14433,Shintaro,Meekings,F,856,367-7995,HEWITT,NJ,7421,S,N,95000,2.5828125,1000,0,0
14437,Izumi,Lovis,F,603,629-1106,JACKSON,NH,3846,S,N,35000,0.0,0,0,0
14441,Houria,Slutz,M,757,788-1558,WEST POINT,VA,23181,M,N,40000,5.75,0,1800,0
14443,Marit,Dinsenmeyer,M,939,497-5127,UTUADO,PR,641,S,N,25000,0.0,0,0,0
14444,Malti,Araki,F,443,246-2254,DISTRICT HEIGHTS,MD,20753,S,N,75000,4.75,2400,0,0
14446,Minshine,Schefe,F,202,745-1065,WASHINGTON,DC,20073,M,Y,35000,9.0,0,2740,1370
14447,Shounak,Greefhorst,F,954,717-9539,CLEARWATER,FL,33763,S,N,60000,0.0,0,0,0
14449,Yanni,Tarantino,M,215,176-1774,BEAVER MEADOWS,PA,18216,M,N,100000,3.07,0,0,0
14450,Putthi,Schmitz,F,202,974-5999,WASHINGTON,DC,20468,M,Y,10000,4.5,0,2740,1370
14452,Simeon,Gestri,M,857,169-5762,OAKHAM,MA,1068,M,N,60000,5.3,0,7150,0
14458,Kotesh,Protzel,M,781,205-8400,SOUTH HARWICH,MA,2661,M,N,5000,5.3,0,7150,0
14459,Justin,Handreke,M,410,807-2658,COOKSVILLE,MD,21723,S,Y,40000,4.75,2400,0,2400
14460,Jesse,Emery,F,757,229-5283,CHESAPEAKE,VA,23321,M,Y,20000,5.75,0,1800,900
14462,Toshimi,Fordan,F,917,152-5662,BUFFALO,NY,14240,S,N,10000,4.011585,0,0,0
14464,Jyrki,Mouaddib,M,646,176-4091,BOHEMIA,NY,11716,M,N,10000,4.011585,0,0,0
14466,Ventura,Parhami,M,502,291-6518,CLAY,KY,42404,S,Y,15000,2.6666667,20,0,0
14470,Jihong,Taghva,M,614,952-5382,YOUNGSTOWN,OH,44510,M,Y,35000,1.7078462,0,2600,1300
14472,Jurgen,Ince,M,770,555-1338,NEWNAN,GA,30264,S,N,35000,6.0,2700,0,0
14476,Eiichiro,Olagunju,F,980,460-5458,BELVIDERE,NC,27919,S,Y,15000,6.0472026,3300,0,3300
14481,Courtland,Bierman,F,803,882-9859,CHARLESTON,SC,29416,S,Y,45000,7.0,3300,0,3300
14482,Wujia,Gobioff,M,203,247-6434,WATERBURY,CT,6724,S,Y,80000,5.0,12750,0,0
14483,Salwa,Flewelling,M,810,823-8348,LINDEN,MI,48451,S,N,90000,3.9,3100,0,0
14489,Ahmet,Miksch,M,202,206-7696,WASHINGTON,DC,20214,M,Y,80000,9.0,0,2740,1370
14491,Yoriko,Suleiman,F,207,121-1290,MILO,ME,4463,M,N,100000,8.5,0,5700,0
14492,Sankar,Sekaran,M,786,313-6412,LAKE WALES,FL,33853,M,Y,25000,0.0,0,0,0
14494,Mones,Awdeh,F,939,406-4812,MOCA,PR,676,S,Y,55000,0.0,0,0,0
14495,Michiro,Kosecka,M,401,169-4171,WAKEFIELD,RI,2879,S,Y,70000,0.0,0,0,0
14497,Kojiro,McGuffin,M,207,759-8468,AURORA,ME,4408,S,Y,20000,8.5,2850,0,2850
14498,Gabriella,Carciofini,F,304,603-4272,WEST HAMLIN,WV,25571,M,N,55000,6.1499996,0,4000,0
14499,Qamar,Chute,F,202,439-8005,WASHINGTON,DC,20224,S,Y,60000,9.0,1370,0,1370
14501,Rongdong,Shiple,F,302,734-9330,empty,DE,19810,S,N,90000,5.95,110,0,0
14503,Caterina,Tietavainen,M,606,679-6083,WOODBINE,KY,40771,S,N,95000,6.0,20,0,0
14508,Rujith,Chung,F,301,459-7813,DEAL ILAND,DM,21821,M,Y,60000,4.75,0,4800,2400
14509,Christipher,Mistelberger,F,803,247-8873,MOUNT PLEASANT,SC,29465,M,Y,10000,5.752432,0,6600,3300
14511,Alicia,Heusler,M,812,905-6155,SWAYZEE,IN,46986,S,Y,100000,3.4,1000,0,1000
14513,Deanna,Tabata,M,304,105-8548,BRADSHAW,WV,24817,S,N,95000,6.5,2000,0,0
14514,Shinobu,Giegerich,M,732,587-6366,SADDLE BROOK,NJ,7663,M,N,35000,1.6365625,0,2000,***
14515,Reggie,McFarlan,F,207,364-2527,NORRIDGEWOCK,ME,4957,M,Y,50000,8.5,0,5700,2850
14516,Benedikt,Newson,F,859,395-6880,MORGANTOWN,KY,42261,S,N,60000,5.166667,20,0,0
14527,Tmima,Widmer,M,574,593-7146,HAMMOND,IN,46323,M,Y,70000,3.4,0,2000,1000
14532,Xiaokang,Woof,M,901,859-8751,LENOX,TN,38047,M,Y,10000,0.0,0,0,0
