index,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
35596,mitsuhiko,wooldridge,m,401,103-2199,coventry,ri,2816,s,y,25000,0.0,0,0,0
35603,einar,bracchi,f,401,966-6422,saunderstown,ri,2874,m,n,30000,0.0,0,0,0
35610,pierce,hiramatsu,f,856,228-7751,merchantville,nj,8109,s,n,85000,2.4251041,1000,0,0
35614,thibault,rivera,f,551,915-9691,jersey city,nj,7097,m,n,65000,2.1096876,0,2000,0
35615,inderjit,atchley,f,585,290-9215,esperance,ny,12066,m,y,60000,4.3012195,0,0,1000
35624,bal,imam,f,787,218-4818,san juan,pr,922,s,n,45000,0.0,0,0,0
35626,itsuki,desel,m,603,367-6307,hampton,nh,3843,s,y,85000,0.0,0,0,0
35629,madjid,heidenreich,m,603,553-8611,danbury,nh,3230,m,y,95000,0.0,0,0,0
35637,usko,partsch,m,203,277-5377,winsted,ct,6098,s,y,45000,5.0,12750,0,0
35642,souri,getov,m,848,329-1912,mountain lakes,nj,7046,m,n,65000,2.1096876,0,2000,0
35646,ren,nuutila,m,207,977-3116,north bridgton,me,4057,s,n,65000,8.5,2850,0,0
35650,anette,dongen,f,207,355-7499,eagle lake,me,4739,m,n,25000,8.5,0,5700,0
35656,imadeldin,syang,f,401,498-7475,warwick,ri,2887,s,n,80000,0.0,0,0,0
35658,nidapan,korshunov,f,401,377-7938,providence,ri,2940,m,n,20000,0.0,0,0,0
35661,andrew,oppitz,m,603,321-6452,gilford,nh,3249,m,y,85000,0.0,0,0,0
35672,kais,harllee,m,603,298-1159,south acworth,nh,3607,m,y,10000,0.0,0,0,0
35673,rafai,steinbrunn,m,802,663-8213,west hartford,vt,5084,m,n,50000,3.9998987,0,6600,0
35674,esin,trivett,m,401,859-5491,north kingstown,ri,2852,s,n,10000,0.0,0,0,0
35681,vamsi,famili,m,857,539-2413,needham heights,ma,2494,s,y,75000,5.3,3575,0,1000
35683,nobo,olive,m,716,312-2403,hyde park,ny,12538,m,y,95000,4.5039635,0,0,1000
35684,xiangzhen,favero,m,207,771-1915,lebanon,me,4027,m,y,90000,8.5,0,5700,2850
35685,bashir,hedlund,f,802,159-6336,mc indoe falls,vt,5050,s,y,65000,4.298331,3300,0,3300
35688,lim,hilburn,f,203,509-7617,madison,ct,6443,s,n,75000,5.0,12750,0,0
35689,sunghyun,alfredsen,f,717,438-5033,thorndale,pa,19372,m,y,100000,3.07,0,0,0
35701,xiaoqiang,hodel,m,802,647-2338,west glover,vt,5875,m,y,60000,4.1988535,0,6600,3300
35706,lucien,borgers,m,603,382-1301,new london,nh,3257,s,y,65000,0.0,0,0,0
35708,svetlana,nastov,f,401,357-9591,providence,ri,2918,s,n,55000,0.0,0,0,0
35710,arra,tsunoo,f,401,190-9510,west greenwich,ri,2817,m,y,20000,0.0,0,0,0
35711,joakim,carta,f,939,344-8633,corozal,pr,783,m,n,60000,0.0,0,0,0
35718,kritchalach,joobbani,f,617,225-8358,thorndike,ma,1079,m,y,55000,5.3,0,7150,1000
35728,emanoil,stumptner,f,585,380-2421,north brookfield,ny,13418,m,y,65000,4.330183,0,0,1000
35733,woei,khedro,m,774,266-6776,cambridge,ma,2239,s,n,55000,5.3,3575,0,0
35734,parimala,moehrke,f,978,271-6550,springfield,ma,1101,s,n,90000,5.3,3575,0,0
35737,moshe,megson,f,860,682-2056,cornwall,ct,6753,m,y,30000,5.0,0,24500,0
35748,masafumi,parrow,f,603,706-7751,center conway,nh,3813,m,n,25000,0.0,0,0,0
35752,seiichi,obaidat,f,631,104-3232,pike,ny,14130,m,y,45000,4.2143292,0,0,1000
35761,husam,kerm,m,860,571-7980,stamford,ct,6914,s,y,40000,5.0,12750,0,0
35768,chrystopher,prangrle,f,939,750-6080,san juan,pr,939,s,y,85000,0.0,0,0,0
35780,kinh,o''dunlaing,f,939,385-3186,guaynabo,pr,965,s,n,20000,0.0,0,0,0
35785,sadakazu,belzer,f,203,262-7738,hamden,ct,6518,s,n,5000,3.0,12750,0,0
35789,wafik,pascual,m,724,768-7519,shohola,pa,18458,m,n,40000,3.07,0,0,0
35792,yechiam,usas,m,401,217-2310,woonsocket,ri,2895,m,y,30000,0.0,0,0,0
35804,akhil,maehle,f,802,878-2265,montpelier,vt,5609,s,y,50000,3.9998987,3300,0,3300
35812,lotte,littlehales,f,787,797-6237,corozal,pr,783,m,y,20000,0.0,0,0,0
35813,huzur,rilling,f,516,571-5237,glen aubrey,ny,13777,s,y,45000,4.2143292,0,0,1000
35815,oya,dur,m,207,634-3026,farmington falls,me,4940,s,n,65000,8.5,2850,0,0
35820,youpyo,repeko,f,610,110-4051,thomasville,pa,17364,s,n,10000,3.07,0,0,0
35823,petrisor,woof,m,814,122-3989,oxford,pa,19363,s,n,40000,3.07,0,0,0
35826,forrest,rijckaert,m,203,274-1916,east hartford,ct,6118,m,n,60000,5.0,0,24500,0
35831,yury,mccallien,f,802,735-8654,salisbury,vt,5769,s,n,75000,4.497285400000001,3300,0,0
35833,shouwen,zaidi,m,339,393-9500,mill river,ma,1244,m,y,40000,5.3,0,7150,1000
35836,xuedong,bann,m,787,175-6344,bayamon,pr,961,s,n,30000,0.0,0,0,0
35841,rangasam,puustjarvi,f,732,229-1264,fort monmouth,nj,7703,s,n,85000,2.4251041,1000,0,0
35849,nobumitsu,cakir,m,215,497-7098,gordon,pa,17936,s,y,70000,3.07,0,0,0
35851,carma,cecil,f,607,297-2379,calcium,ny,13616,m,n,85000,4.4460362999999985,0,0,0
35854,hanna,castangia,f,401,560-5132,coventry,ri,2816,s,y,70000,0.0,0,0,0
35856,harumi,acketa,m,802,305-3792,west fairlee,vt,5083,m,n,75000,4.497285400000001,0,6600,0
35857,horst,mckinnon,f,607,901-6994,montrose,ny,10548,s,y,20000,4.0695124,0,0,1000
35859,anwar,murli,f,207,854-5077,warren,me,4864,m,y,10000,4.5857663,0,5700,2850
35860,pham,roetter,f,603,947-2728,jaffrey,nh,3452,s,n,5000,0.0,0,0,0
35869,subhrajyoti,linnemann,m,203,936-3438,hartford,ct,6112,m,y,30000,5.0,0,24500,0
35870,dikran,mlynski,f,646,176-5565,cuddebackville,ny,12729,m,y,10000,4.011585,0,0,1000
35874,akito,zullighoven,m,603,408-3607,north salem,nh,3073,m,n,30000,0.0,0,0,0
35876,reagan,chytil,m,203,747-6443,new britain,ct,6051,s,n,95000,5.0,12750,0,0
35877,saurabh,zajak,m,862,865-4608,trenton,nj,8606,s,y,95000,2.5828125,1000,0,1500
35879,ewan,iwanski,f,603,971-1098,west stewartstown,nh,3597,m,y,5000,0.0,0,0,0
35895,karoline,katalagarianos,m,860,683-9944,bridgewater,ct,6752,s,y,90000,5.0,12750,0,0
35904,filiberto,slimani,m,413,935-9622,duxbury,ma,2331,s,n,90000,5.3,3575,0,0
35941,hichem,nieuwejaar,f,267,113-4886,artemas,pa,17211,s,y,50000,3.07,0,0,0
35944,aicha,vanderbilt,f,781,378-3146,richmond,ma,1254,m,n,100000,5.3,0,7150,0
35946,willy,mccarl,m,603,947-5312,sugar hill,nh,3586,m,y,5000,0.0,0,0,0
35948,donko,butner,m,814,668-9482,philadelphia,pa,19155,m,n,30000,3.07,0,0,0
35953,yves,andraka,m,603,309-9437,keene,nh,3431,s,n,60000,0.0,0,0,0
35954,hercules,haberman,m,203,879-3891,middletown,ct,6459,s,n,75000,5.0,12750,0,0
35956,heejo,duske,m,802,919-7656,forest dale,vt,5745,s,n,50000,3.9998987,3300,0,0
35960,megan,vamvakos,f,207,371-3541,sangerville,me,4479,m,y,80000,8.5,0,5700,2850
35966,abhaya,dams,m,203,745-8195,washington depot,ct,6794,m,n,45000,5.0,0,24500,0
35974,michinori,cater,m,413,542-2304,essex,ma,1929,s,n,100000,5.3,3575,0,0
35983,rochel,dekhtjar,m,862,915-5786,toms river,nj,8755,s,y,75000,2.267396,1000,0,1500
35984,jichang,hadjidimos,m,315,181-7735,schodack landing,ny,12156,s,n,65000,4.330183,0,0,0
35987,verlynda,giaccio,m,802,397-2681,weston,vt,5161,s,n,35000,3.7014668,3300,0,0
35992,kristian,blakeley,f,717,648-4519,stevensville,pa,18845,s,y,25000,3.07,0,0,0
35994,sundaresan,clack,f,401,784-4971,woonsocket,ri,2895,s,n,40000,0.0,0,0,0
35997,sarosh,bier,f,207,785-2424,north yarmouth,me,4097,s,n,15000,6.9580293000000015,2850,0,0
35998,kow,linnainmaa,f,802,803-6194,averill,vt,5901,s,y,15000,3.6,3300,0,3300
36001,shifu,yokomori,f,207,577-1525,westbrook,me,4092,s,y,75000,8.5,2850,0,2850
36003,kazuaki,daun,f,787,714-4119,rio grande,pr,745,m,n,75000,0.0,0,0,0
36005,lucas,volzer,m,302,126-9219,hockessin,de,19707,m,n,35000,4.2454550000000015,0,220,0
36011,wenhui,sentance,m,401,351-9328,hope valley,ri,2832,s,n,35000,0.0,0,0,0
36016,reed,perry,f,787,494-4016,san juan,pr,955,m,n,20000,0.0,0,0,0
36017,alan,harangsri,m,802,608-5817,montpelier,vt,5620,m,n,85000,4.69624,0,6600,0
36019,lance,clack,f,802,282-2987,shoreham,vt,5770,m,y,50000,3.9998987,0,6600,3300
36021,teck,parnas,m,802,396-2859,east ryegate,vt,5042,s,n,50000,3.9998987,3300,0,0
36032,adelinde,abbasi,m,631,352-5432,woodbourne,ny,12788,m,y,45000,4.2143292,0,0,1000
36034,naotake,morris,f,802,201-7233,mount holly,vt,5758,m,n,25000,3.6,0,6600,0
36038,quingbo,surav,m,302,649-5819,claymont,de,19703,s,y,20000,3.2227273,110,0,110
36042,erling,olano,f,603,801-2993,silver lake,nh,3875,m,y,75000,0.0,0,0,0
36044,najmi,harbane,f,603,210-5353,south tamworth,nh,3883,s,y,75000,0.0,0,0,0
36046,mikhail,brakmo,f,609,179-1606,newark,nj,7192,s,y,55000,1.9519792,1000,0,1500
36048,lazaros,scheifler,m,401,452-9350,cumberland,ri,2864,m,n,80000,0.0,0,0,0
36050,paitoon,juste,f,631,643-1158,middleport,ny,14105,m,y,85000,4.4460362999999985,0,0,1000
36066,kiamal,parameswaran,m,201,282-1527,west orange,nj,7052,s,n,35000,1.6365625,1000,0,0
36076,reed,thorensen,f,508,211-5665,new bedford,ma,2742,m,y,45000,5.3,0,7150,1000
36077,virendra,ivanets,f,860,231-2230,lakeside,ct,6758,s,n,85000,5.0,12750,0,0
36080,christiane,broomell,f,802,445-4999,beecher falls,vt,5902,s,n,40000,3.800944,3300,0,0
36081,yunfa,putfarken,m,315,716-4272,hancock,ny,13783,s,y,75000,4.3881097,0,0,1000
36082,darwin,nilsson,m,802,899-6244,woodstock,vt,5091,m,n,75000,4.497285400000001,0,6600,0
36086,letizia,schrickx,m,802,328-3751,benson,vt,5731,s,n,90000,4.7957172,3300,0,0
36097,gitanjali,windisch,f,207,441-3125,farmington falls,me,4940,m,y,100000,8.5,0,5700,2850
36099,hrishikesh,westin,f,585,109-6284,remsen,ny,13438,s,y,20000,4.0695124,0,0,1000
36105,kui,rosenquist,m,787,519-1219,carolina,pr,984,s,n,25000,0.0,0,0,0
36110,fumihiro,remmele,f,607,827-4883,greenvale,ny,11548,s,y,85000,4.4460362999999985,0,0,1000
36118,yanjie,ananiadou,f,787,719-8420,vega baja,pr,693,m,n,35000,0.0,0,0,0
36120,nobuyasu,brenner,m,603,894-6190,hampton,nh,3843,s,y,40000,0.0,0,0,0
36131,hillol,lofgren,f,551,627-7398,newport,nj,8345,m,n,30000,1.5577083,0,2000,0
36132,panagiotis,mourlas,f,207,129-8804,frenchville,me,4745,s,n,35000,8.5,2850,0,0
36138,saso,lorcy,f,603,649-1927,merrimack,nh,3054,m,y,70000,0.0,0,0,0
36149,jos,brobst,f,401,166-5922,providence,ri,2904,s,y,75000,0.0,0,0,0
36162,budi,burnhill,m,781,199-5296,falmouth,ma,2540,m,y,15000,5.3,0,7150,1000
36163,toyoaki,burtschick,f,203,159-8711,weston,ct,6883,s,n,65000,5.0,12750,0,0
36171,jarallah,peyre,f,787,975-3152,santa isabel,pr,757,m,n,20000,0.0,0,0,0
36173,jiabin,maxemchuk,f,860,552-5971,versailles,ct,6383,s,y,20000,5.0,12750,0,0
36180,tomoyuki,rotolo,m,939,771-9373,mercedita,pr,715,s,y,10000,0.0,0,0,0
36181,catharina,fergany,f,845,733-5283,newburgh,ny,12552,s,y,60000,4.3012195,0,0,1000
36186,ambros,large,f,207,755-5728,camden,me,4843,m,y,75000,8.5,0,5700,2850
36192,eiiti,rorvig,m,401,525-4765,central falls,ri,2863,m,y,80000,0.0,0,0,0
36200,liehuey,cullinane,f,802,503-2955,ludlow,vt,5149,m,y,50000,3.9998987,0,6600,3300
36201,pui,yershov,f,207,254-7235,vanceboro,me,4491,s,y,50000,8.5,2850,0,2850
36206,qinghua,gray,m,203,939-8420,farmington,ct,6034,s,n,55000,5.0,12750,0,0
36207,gheith,rosen,f,802,393-8077,hydeville,vt,5750,s,y,100000,4.994672,3300,0,3300
36211,aristidis,keam,f,508,351-5429,whately,ma,1093,m,n,45000,5.3,0,7150,0
36214,shigeo,stepanek,f,862,954-8185,middleville,nj,7855,m,y,35000,1.6365625,0,2000,1500
36216,scot,passafiume,m,603,730-8294,stoddard,nh,3464,m,n,75000,0.0,0,0,0
36218,tapas,saletore,m,347,695-4810,southampton,ny,11968,s,y,30000,4.127439,0,0,1000
36230,sangmin,strater,m,401,630-9278,harrisville,ri,2830,s,y,20000,0.0,0,0,0
36237,nagi,konuma,f,401,212-1619,lincoln,ri,2865,s,n,20000,0.0,0,0,0
36240,barton,weatherly,f,802,898-8429,jericho,vt,5465,m,y,40000,3.800944,0,6600,3300
36249,zhongcheng,hamming,f,814,933-9527,wilmore,pa,15962,m,y,90000,3.07,0,0,0
36250,katsuyuki,sindoni,m,207,959-7943,newry,me,4261,s,y,90000,8.5,2850,0,2850
36256,lidia,gill,m,603,454-9817,concord,nh,3305,m,n,25000,0.0,0,0,0
36257,ryutaro,osmani,m,401,354-4546,greene,ri,2827,m,n,30000,0.0,0,0,0
36259,ramjee,cavallo,m,603,232-9686,epping,nh,3042,s,y,5000,0.0,0,0,0
36286,ryotaro,berger,m,339,664-2628,boston,ma,2212,m,y,65000,5.3,0,7150,1000
36289,susanta,swen,m,603,336-9419,wilton,nh,3086,m,y,55000,0.0,0,0,0
36299,gihwan,okasaki,m,787,648-8034,naguabo,pr,718,s,y,55000,0.0,0,0,0
36307,harwood,vafaie,f,939,953-2449,guaynabo,pr,965,m,n,85000,0.0,0,0,0
36321,chaitanya,tonnesen,m,401,903-4441,providence,ri,2904,m,y,40000,0.0,0,0,0
36324,gen,brodley,m,207,583-5790,old orchard beach,me,4064,m,n,80000,8.5,0,5700,0
36330,zosimo,panagopoulos,m,207,449-3377,north waterboro,me,4061,s,n,70000,8.5,2850,0,0
36331,eirik,tague,f,878,192-4647,emigsville,pa,17318,s,n,15000,3.07,0,0,0
36332,nabih,stumptner,f,207,351-6133,perham,me,4766,m,y,75000,8.5,0,5700,2850
36336,jacopo,rifa,m,802,611-2670,south burlington,vt,5407,m,n,85000,4.69624,0,6600,0
36337,heather,strouf,f,413,290-4910,chilmark,ma,2535,m,n,80000,5.3,0,7150,0
36341,saila,rochowiak,f,914,597-6532,poestenkill,ny,12140,s,n,40000,4.1853657,0,0,0
36345,chinying,miake,m,814,340-7139,meadville,pa,16335,s,n,55000,3.07,0,0,0
36353,hjalmtyr,chevalier,m,939,332-4882,san juan,pr,919,m,y,95000,0.0,0,0,0
36363,yulin,rothman,m,732,104-1215,keansburg,nj,7734,m,y,80000,2.34625,0,2000,1500
36373,felicita,haenni,m,878,480-4830,blue bell,pa,19424,m,y,40000,3.07,0,0,0
36377,neila,kaminka,m,609,538-3123,bloomsbury,nj,8804,m,y,5000,1.4,0,2000,1500
36378,ubeda,raither,m,585,862-7756,springfield gardens,ny,11413,s,n,40000,4.1853657,0,0,0
36380,suhayya,prell,f,787,906-2889,quebradillas,pr,678,s,y,25000,0.0,0,0,0
36383,binghuan,szymczak,m,401,937-6217,north kingstown,ri,2854,s,n,70000,0.0,0,0,0
36384,teruhiro,machiels,f,814,560-4391,mount pleasant mills,pa,17853,s,y,80000,3.07,0,0,0
36385,boualem,arazi,m,207,399-6265,medway,me,4460,m,y,60000,8.5,0,5700,2850
36387,augustin,hallman,m,401,692-4849,saunderstown,ri,2874,m,n,65000,0.0,0,0,0
36398,muzhong,tupikova,m,207,786-8187,gray,me,4039,m,y,10000,4.5857663,0,5700,2850
36408,pao,ketz,f,401,835-1608,prudence island,ri,2872,m,n,100000,0.0,0,0,0
36412,agustin,lubbe,m,401,987-6137,pawtucket,ri,2862,s,y,50000,0.0,0,0,0
36417,chihming,drenick,f,603,496-4536,bartlett,nh,3812,s,y,50000,0.0,0,0,0
36424,wanqing,tolva,m,610,203-4388,philadelphia,pa,19151,m,n,60000,3.07,0,0,0
36426,fritz,zinoviev,f,878,747-2539,warrendale,pa,15096,m,y,85000,3.07,0,0,0
36436,jarrett,graft,f,203,834-8358,hartford,ct,6160,m,y,5000,3.0,0,24500,0
36445,chengiie,nagasaka,f,774,417-3853,pocasset,ma,2559,m,n,70000,5.3,0,7150,0
36448,szabolcs,townsend,m,607,101-3022,binghamton,ny,13905,m,n,40000,4.1853657,0,0,0
36451,arco,sartori,f,845,931-2162,maryland,ny,12116,s,y,5000,4.0,0,0,1000
36457,tjahjadi,oberhuber,m,603,282-8258,rindge,nh,3461,s,n,95000,0.0,0,0,0
36461,jirun,dilley,f,207,880-3154,swans island,me,4685,s,n,90000,8.5,2850,0,0
36470,debasis,luby,m,787,901-1720,san juan,pr,907,s,y,10000,0.0,0,0,0
36478,xihao,aso,f,347,753-6807,islip,ny,11751,m,y,70000,4.359146,0,0,1000
36479,yoshifumi,tabata,m,603,109-6556,milford,nh,3055,m,y,90000,0.0,0,0,0
36481,adenauer,szilard,f,939,894-2439,san juan,pr,928,m,n,10000,0.0,0,0,0
36485,koushi,loborg,m,857,490-6146,dalton,ma,1226,s,n,85000,5.3,3575,0,0
36500,manual,kirkman,m,939,984-5749,adjuntas,pr,601,s,n,10000,0.0,0,0,0
36503,milan,delaune,f,802,523-7904,proctor,vt,5765,s,n,60000,4.1988535,3300,0,0
36511,rafael,nagahisa,f,302,164-2640,townsend,de,19734,m,n,10000,2.540909,0,220,0
36517,sadatoshi,caron,f,207,228-4564,jonesport,me,4649,m,n,30000,8.5,0,5700,0
36525,goa,morihara,f,856,279-6329,woodstown,nj,8098,s,n,25000,1.4788542,1000,0,0
36535,samul,rapps,f,207,508-4084,sebago lake,me,4075,s,n,65000,8.5,2850,0,0
36545,casper,pirk,m,203,191-6033,north canton,ct,6059,m,n,35000,5.0,0,24500,0
36548,yunqi,falco,m,315,204-9139,masonville,ny,13804,m,n,50000,4.243293,0,0,0
36550,hang,weidenbach,m,617,826-3405,north reading,ma,1864,m,y,15000,5.3,0,7150,1000
36557,ingrid,maiocchi,m,401,883-1599,wakefield,ri,2880,m,n,65000,0.0,0,0,0
36558,dipen,muchnick,f,787,827-3473,cabo rojo,pr,623,s,y,50000,0.0,0,0,0
36564,jogg,vivekananda,m,347,185-4146,little falls,ny,13365,s,y,55000,4.272256,0,0,1000
36570,amedo,petzsch,m,939,376-2144,san juan,pr,920,m,y,90000,0.0,0,0,0
36571,aldo,hemerly,f,203,515-2748,guilford,ct,6437,s,y,10000,4.272256,12750,0,0
36573,yongqiao,libkin,f,939,922-2234,rio grande,pr,745,m,y,25000,0.0,0,0,0
36577,margus,hoene,f,787,142-4446,rio grande,pr,745,m,n,85000,0.0,0,0,0
36580,papa,dedrick,f,518,711-9063,new york,ny,10179,m,y,20000,4.0695124,0,0,1000
36581,kan,prata,f,508,687-9781,milton,ma,2186,s,y,10000,5.3,3575,0,1000
36585,xudong,baade,f,802,902-4897,north bennington,vt,5257,m,y,70000,4.397808,0,6600,3300
36593,avigdor,levenshtein,f,939,919-3739,catano,pr,962,m,y,45000,0.0,0,0,0
36601,christoph,venkitaraman,m,717,153-2863,new providence,pa,17560,m,y,60000,3.07,0,0,0
36614,ilies,sanger,f,212,666-2992,batavia,ny,14021,s,n,25000,4.0984755,0,0,0
36618,yoji,bomitali,f,978,356-5352,quincy,ma,2169,s,y,25000,5.3,3575,0,1000
36621,tatiana,gilst,f,207,823-7598,burlington,me,4417,s,n,65000,8.5,2850,0,0
36626,ljubomir,milicia,f,339,832-8410,whitman,ma,2382,m,y,30000,5.3,0,7150,1000
36628,rafi,spauster,f,203,722-7297,vernon rockville,ct,6066,s,y,45000,5.0,12750,0,0
36633,jaewoo,lavie,m,401,669-8105,foster,ri,2825,m,y,60000,0.0,0,0,0
36634,alkiviadis,losee,m,802,723-9795,burlington,vt,5408,s,n,85000,4.69624,3300,0,0
36646,yoneo,thornley,f,603,809-8141,errol,nh,3579,s,y,70000,0.0,0,0,0
36658,hiroshige,bard,m,939,831-9394,san juan,pr,930,m,n,60000,0.0,0,0,0
36666,kaijung,garrett,m,631,686-7705,hughsonville,ny,12537,m,y,65000,4.330183,0,0,1000
36670,blake,kampfer,m,315,122-6584,bronx,ny,10468,s,y,55000,4.272256,0,0,1000
36673,kirsten,bryan,f,939,281-6588,toa baja,pr,950,s,y,10000,0.0,0,0,0
36675,atsuyuki,brahme,f,603,692-2184,south newbury,nh,3272,s,y,60000,0.0,0,0,0
36676,tokio,spong,m,802,287-4453,west glover,vt,5875,s,y,80000,4.5967627,3300,0,3300
36677,yadong,schattler,m,215,425-5346,plumville,pa,16246,m,y,20000,3.07,0,0,0
36683,darko,schwiegelshohn,m,939,673-3647,garrochales,pr,652,s,n,65000,0.0,0,0,0
36685,anand,hansgen,m,401,731-9420,providence,ri,2905,m,y,60000,0.0,0,0,0
36686,ilyoung,grohoski,m,802,349-2465,greensboro,vt,5841,m,n,20000,3.6,0,6600,0
36689,manju,takayama,m,212,282-4125,deansboro,ny,13328,m,y,35000,4.1564026,0,0,1000
36696,azer,madeira,f,802,401-5321,essex junction,vt,5452,m,n,60000,4.1988535,0,6600,0
36698,syuichi,mitusi,m,802,583-8628,randolph,vt,5060,s,n,60000,4.1988535,3300,0,0
36700,joseph,grignetti,f,732,503-8081,moorestown,nj,8057,s,n,25000,1.4788542,1000,0,0
36709,terrye,eichenberger,f,207,265-7297,smyrna mills,me,4780,m,n,35000,8.5,0,5700,0
36713,duanning,schlegelmilch,m,401,424-1163,lincoln,ri,2865,m,y,35000,0.0,0,0,0
36720,sorin,stacy,m,802,130-9895,albany,vt,5820,m,n,10000,3.6,0,6600,0
36726,bay,kageura,f,351,399-8093,monson,ma,1057,m,n,35000,5.3,0,7150,0
36733,farzin,drenth,m,207,278-2099,west paris,me,4289,m,y,85000,8.5,0,5700,2850
36736,shuigeng,qizhong,f,848,536-5357,beverly,nj,8010,m,y,55000,1.9519792,0,2000,1500
36737,myla,beraud,f,302,990-3045,montchanin,de,19710,s,n,60000,5.95,110,0,0
36741,difu,matsliach,f,302,812-4963,wilmington,de,19806,m,y,10000,2.540909,0,220,110
36746,abdelsalam,jungmann,m,570,663-9080,philadelphia,pa,19135,m,y,100000,3.07,0,0,0
36751,immo,pequeno,m,724,803-6024,timblin,pa,15778,s,y,45000,3.07,0,0,0
36752,prabhakar,pemmaraju,m,802,347-4925,west halifax,vt,5358,s,n,85000,4.69624,3300,0,0
36756,dina,gniady,m,203,305-8343,wallingford,ct,6492,m,y,75000,5.0,0,24500,0
36761,yuiti,roskies,m,802,870-5787,south royalton,vt,5068,m,n,25000,3.6,0,6600,0
36762,donny,stavenow,f,401,389-7718,rumford,ri,2916,m,n,30000,0.0,0,0,0
36785,sait,grahn,m,603,948-3134,wolfeboro,nh,3894,m,n,85000,0.0,0,0,0
36787,yexuan,rumelhart,f,857,501-5713,abington,ma,2351,m,n,50000,5.3,0,7150,0
36800,bohdan,newton,f,603,184-6014,lebanon,nh,3766,s,y,65000,0.0,0,0,0
36811,plamena,hallet,f,401,290-8028,newport,ri,2840,m,n,10000,0.0,0,0,0
36821,kia,dougan,m,848,688-1029,elmwood park,nj,7407,s,y,35000,1.6365625,1000,0,1500
36824,amante,lovato,m,973,412-5877,richwood,nj,8074,m,y,50000,1.873125,0,2000,1500
36827,uta,farkh,m,914,582-6799,barneveld,ny,13304,s,n,10000,4.011585,0,0,0
36828,abdelhakim,arnette,f,518,763-8557,olmstedville,ny,12857,m,n,85000,4.4460362999999985,0,0,0
36830,shinichiro,philippatos,m,978,557-3458,northbridge,ma,1534,m,y,5000,5.3,0,7150,1000
36831,kazimierz,inenaga,f,802,102-5212,east wallingford,vt,5742,m,n,50000,3.9998987,0,6600,0
36832,esther,taniar,f,724,914-8639,markleton,pa,15551,m,y,45000,3.07,0,0,0
36833,halina,wergeland,f,267,733-8221,new berlin,pa,17855,m,y,50000,3.07,0,0,0
36840,seymour,coggins,f,845,644-2206,akron,ny,14001,s,n,40000,4.1853657,0,0,0
36841,ambros,siriboon,f,401,636-2386,west greenwich,ri,2817,s,y,30000,0.0,0,0,0
36843,hidekazu,panagopoulos,m,401,819-3189,peace dale,ri,2883,m,n,45000,0.0,0,0,0
36847,nava,clancy,f,787,800-2235,rio blanco,pr,744,s,n,75000,0.0,0,0,0
36851,goutam,achilles,f,302,263-4808,wilmington,de,19801,s,y,15000,2.8818183,110,0,110
36853,lyman,gibbs,f,603,972-8991,east kingston,nh,3827,m,y,20000,0.0,0,0,0
36854,shobana,campadelli,f,603,616-7404,new hampton,nh,3256,m,n,60000,0.0,0,0,0
36859,nicol,rani,m,939,365-2481,sabana seca,pr,952,m,y,15000,0.0,0,0,0
36870,manhoi,norwood,m,939,359-3996,san juan,pr,911,s,n,70000,0.0,0,0,0
36872,miyeon,ekman,f,603,386-3382,georges mills,nh,3751,s,y,50000,0.0,0,0,0
36881,dimitros,dagtas,f,207,704-7082,canaan,me,4924,m,y,95000,8.5,0,5700,2850
36884,jaishankar,hiramatsu,f,315,220-6853,ontario center,ny,14520,m,n,100000,4.5329266,0,0,0
36886,matthias,klevans,m,518,787-7166,new york,ny,10164,m,y,85000,4.4460362999999985,0,0,1000
36888,sudarshan,gutbrod,f,413,525-2578,minot,ma,2055,m,n,60000,5.3,0,7150,0
36891,berlinda,baalbergen,m,339,424-6771,malden,ma,2148,s,n,35000,5.3,3575,0,0
36896,colette,dang,m,302,295-4735,newark,de,19717,s,y,70000,5.95,110,0,110
36897,subir,bochicchio,m,508,435-6255,andover,ma,1899,s,y,75000,5.3,3575,0,1000
36898,hari,clearwater,f,856,617-5117,pine beach,nj,8741,s,y,25000,1.4788542,1000,0,1500
36900,ellis,rennels,f,516,297-1634,astoria,ny,11106,s,y,80000,4.4170732,0,0,1000
36903,bindu,ozeki,m,939,980-9444,toa alta,pr,954,s,n,80000,0.0,0,0,0
36915,wiliam,sigelmann,m,603,469-6952,woodsville,nh,3785,s,n,5000,0.0,0,0,0
36918,hai,eliyahu,m,603,847-4957,cornish,nh,3745,m,n,70000,0.0,0,0,0
36920,agatha,erdmenger,m,401,142-3797,cranston,ri,2920,m,y,50000,0.0,0,0,0
36921,kermit,adusumilli,f,207,548-1896,east poland,me,4230,m,n,5000,2.2135036,0,5700,0
36924,jerri,burnard,f,610,606-2205,cresson,pa,16699,s,y,25000,3.07,0,0,0
36930,huatian,gomatam,m,848,164-6493,barrington,nj,8007,s,y,35000,1.6365625,1000,0,1500
36931,morison,orgass,f,401,387-3743,greenville,ri,2828,m,n,45000,0.0,0,0,0
36937,zuzana,rotem,f,802,157-6628,hardwick,vt,5843,s,y,20000,3.6,3300,0,3300
36938,teresemarie,yandle,m,401,948-3279,warwick,ri,2889,m,y,10000,0.0,0,0,0
